time,time_server,time_utc,open,high,low,close,spread
1786738200,1786738200,1786738201,4372.148,4373.007,4371.293,4372.726,260
1786738500,1786738500,1786738501,4372.726,4373.851,4372.683,4373.186,260
1786738800,1786738800,1786738801,4373.03,4374.135,4372.22,4373.798,260
1786739100,1786739100,1786739101,4374.01,4374.929,4373.482,4374.748,260
1786739400,1786739400,1786739401,4374.575,4374.74,4373.728,4374.093,260
1786739700,1786739700,1786739701,4373.961,4376.296,4373.556,4375.755,260
1786740000,1786740000,1786740001,4375.815,4377.05,4374.632,4375.375,260
1786740300,1786740300,1786740301,4375.662,4376.053,4375.081,4375.229,260
1786740600,1786740600,1786740601,4375.482,4376.175,4374.961,4375.916,260
1786740900,1786740900,1786740901,4376.126,4376.19,4374.97,4375.883,260
1786917600,1786917600,1786917601,4379.402,4379.402,4372.185,4373.092,260
1786917900,1786917900,1786917901,4373.16,4376.842,4372.294,4376.527,260
1786918200,1786918200,1786918201,4376.512,4378.645,4374.1,4375.614,260
1786918500,1786918500,1786918501,4375.659,4376.135,4372.864,4373.875,260
1786918800,1786918800,1786918801,4374.151,4375.336,4373.05,4373.329,260
1786919100,1786919100,1786919101,4373.253,4375.21,4372.835,4374.703,260
1786919400,1786919400,1786919401,4374.703,4377.817,4374.703,4376.946,260
1786919700,1786919700,1786919701,4376.887,4378.805,4376.485,4378.35,260
1786920000,1786920000,1786920001,4378.675,4378.828,4376.424,4377.799,260
1786920300,1786920300,1786920301,4377.538,4381.084,4377.505,4380.766,240
1786920600,1786920600,1786920601,4380.717,4384.446,4380.206,4383.12,260
1786920900,1786920900,1786920901,4383.126,4386.862,4382.646,4386.051,260
1786921200,1786921200,1786921201,4385.917,4386.276,4380.475,4382.045,260
1786921500,1786921500,1786921501,4382.057,4383.209,4381.145,4383.153,240
1786921800,1786921800,1786921801,4383.049,4383.521,4379.483,4379.895,240
1786922100,1786922100,1786922101,4379.951,4381.326,4378.283,4380.011,260
1786922400,1786922400,1786922401,4379.762,4380.908,4375.266,4376.063,260
1786922700,1786922700,1786922701,4376.063,4376.678,4372.754,4374.889,260
1786923000,1786923000,1786923001,4374.599,4375.294,4369.705,4371.16,260
1786923300,1786923300,1786923301,4371.209,4371.806,4367.051,4370.574,260
1786923600,1786923600,1786923601,4370.33,4370.424,4367.803,4368.181,260
1786923900,1786923900,1786923901,4368.129,4373.724,4368.129,4371.535,240
1786924200,1786924200,1786924201,4371.799,4372.935,4370.368,4371.793,260
1786924500,1786924500,1786924501,4372.046,4372.452,4369.674,4370.359,240
1786924800,1786924800,1786924801,4370.434,4376.136,4368.089,4374.66,240
1786925100,1786925100,1786925101,4374.982,4375.894,4372.047,4372.156,260
1786925400,1786925400,1786925401,4372.504,4379.637,4372.147,4378.903,260
1786925700,1786925700,1786925701,4378.865,4387.641,4378.255,4384.752,260
1786926000,1786926000,1786926001,4384.543,4388.544,4384.005,4386.669,260
1786926300,1786926300,1786926301,4386.718,4390.944,4386.266,4389.668,260
1786926600,1786926600,1786926601,4389.832,4394.258,4389.229,4392.522,260
1786926900,1786926900,1786926901,4392.403,4393.197,4388.577,4388.945,260
1786927200,1786927200,1786927201,4388.899,4397.937,4387.54,4395.989,260
1786927500,1786927500,1786927501,4395.935,4396.384,4394.173,4395.186,260
1786927800,1786927800,1786927801,4395.218,4398.678,4394.295,4397.804,260
1786928100,1786928100,1786928101,4398.06,4402.286,4397.355,4400.612,260
1786928400,1786928400,1786928401,4400.966,4409.208,4399.055,4407.576,260
1786928700,1786928700,1786928701,4407.636,4411.535,4405.015,4406.969,260
1786929000,1786929000,1786929001,4406.864,4411.892,4404.156,4409.271,260
1786929300,1786929300,1786929301,4409.087,4410.547,4406.091,4407.974,260
1786929600,1786929600,1786929601,4407.871,4416.584,4407.679,4412.653,260
1786929900,1786929900,1786929901,4412.708,4414.748,4406.185,4407.305,260
1786930200,1786930200,1786930201,4407.358,4408.241,4401.477,4402.458,260
1786930500,1786930500,1786930501,4402.46,4403.39,4398.888,4400.796,260
1786930800,1786930800,1786930801,4400.817,4403.633,4397.549,4403.576,260
1786931100,1786931100,1786931101,4403.522,4404.042,4394.088,4395.323,260
1786931400,1786931400,1786931401,4395.205,4398.815,4391.885,4397.428,260
1786931700,1786931700,1786931701,4397.36,4397.513,4393.057,4395.747,260
1786932000,1786932000,1786932001,4395.694,4398.32,4394.696,4395.768,260
1786932300,1786932300,1786932301,4395.862,4397.412,4392.478,4395.478,260
1786932600,1786932600,1786932601,4395.325,4395.351,4392.73,4394.321,260
1786932900,1786932900,1786932901,4394.163,4395.857,4392.339,4393.684,260
1786933200,1786933200,1786933201,4393.795,4395.155,4389.691,4394.875,260
1786933500,1786933500,1786933501,4394.931,4397.638,4394.42,4395.487,260
1786933800,1786933800,1786933801,4395.555,4398.314,4392.134,4392.676,260
1786934100,1786934100,1786934101,4392.621,4395.41,4391.461,4392.042,260
1786934400,1786934400,1786934401,4391.924,4395.021,4389.684,4393.096,260
1786934700,1786934700,1786934701,4392.749,4393.369,4390.348,4391.564,260
1786935000,1786935000,1786935001,4391.629,4392.689,4389.942,4390.341,260
1786935300,1786935300,1786935301,4390.285,4393.565,4388.304,4393.123,260
1786935600,1786935600,1786935601,4393.329,4394.977,4392.263,4392.657,260
1786935900,1786935900,1786935901,4392.847,4394.037,4389.368,4389.857,260
1786936200,1786936200,1786936201,4389.986,4391.705,4388.538,4390.146,260
1786936500,1786936500,1786936501,4390.212,4391.08,4387.838,4390.853,260
1786936800,1786936800,1786936801,4390.906,4391.749,4389.864,4390.767,260
1786937100,1786937100,1786937101,4390.779,4393.48,4388.507,4392.715,260
1786937400,1786937400,1786937401,4392.993,4395.426,4390.931,4394.794,260
1786937700,1786937700,1786937701,4394.723,4395.218,4392.141,4393.608,260
1786938000,1786938000,1786938001,4393.765,4397.184,4393.765,4395.263,260
1786938300,1786938300,1786938301,4395.209,4395.764,4392.732,4395.05,260
1786938600,1786938600,1786938601,4394.778,4395.478,4393.951,4394.816,260
1786938900,1786938900,1786938901,4394.897,4397.733,4393.791,4396.851,260
1786939200,1786939200,1786939201,4396.912,4399.593,4396.312,4397.469,260
1786939500,1786939500,1786939501,4397.48,4398.704,4396.269,4397.69,260
1786939800,1786939800,1786939801,4397.623,4399.456,4397.058,4398.378,260
1786940100,1786940100,1786940101,4398.455,4398.99,4396.562,4396.887,260
1786940400,1786940400,1786940401,4397.11,4397.11,4393.001,4393.747,260
1786940700,1786940700,1786940701,4393.911,4393.997,4390.211,4390.713,260
1786941000,1786941000,1786941001,4391.026,4392.004,4388.8,4391.707,260
1786941300,1786941300,1786941301,4391.7,4393.651,4390.003,4392.803,260
1786941600,1786941600,1786941601,4392.575,4396.749,4391.75,4395.722,260
1786941900,1786941900,1786941901,4395.52,4397.875,4395.206,4395.879,260
1786942200,1786942200,1786942201,4396.127,4396.793,4394.721,4395.117,260
1786942500,1786942500,1786942501,4395.317,4395.474,4389.837,4390.79,260
1786942800,1786942800,1786942801,4390.736,4393.0,4389.752,4392.949,260
1786943100,1786943100,1786943101,4392.553,4393.278,4389.624,4391.933,260
1786943400,1786943400,1786943401,4391.923,4392.083,4386.781,4387.835,260
1786943700,1786943700,1786943701,4387.733,4393.415,4386.785,4392.964,260
1786944000,1786944000,1786944001,4393.021,4396.781,4390.536,4395.193,260
1786944300,1786944300,1786944301,4395.077,4399.48,4394.381,4399.409,260
1786944600,1786944600,1786944601,4399.438,4401.293,4395.538,4396.447,260
1786944900,1786944900,1786944901,4396.393,4396.546,4392.139,4395.52,260
1786945200,1786945200,1786945201,4395.449,4396.874,4393.743,4395.75,260
1786945500,1786945500,1786945501,4395.589,4397.425,4392.211,4397.069,260
1786945800,1786945800,1786945801,4397.25,4397.555,4392.441,4393.159,260
1786946100,1786946100,1786946101,4393.216,4395.957,4392.636,4394.86,260
1786946400,1786946400,1786946401,4394.843,4398.354,4394.495,4395.471,260
1786946700,1786946700,1786946701,4395.533,4397.829,4393.51,4395.316,260
1786947000,1786947000,1786947001,4395.315,4397.488,4392.659,4396.657,260
1786947300,1786947300,1786947301,4396.751,4396.751,4392.527,4393.663,260
1786947600,1786947600,1786947601,4393.595,4396.74,4393.228,4395.083,260
1786947900,1786947900,1786947901,4395.054,4399.947,4394.316,4398.514,260
1786948200,1786948200,1786948201,4398.455,4398.544,4394.735,4395.626,260
1786948500,1786948500,1786948501,4395.364,4395.886,4393.496,4395.121,260
1786948800,1786948800,1786948801,4394.836,4396.374,4393.478,4395.928,260
1786949100,1786949100,1786949101,4396.261,4400.954,4396.108,4400.178,260
1786949400,1786949400,1786949401,4400.236,4404.553,4400.232,4402.103,260
1786949700,1786949700,1786949701,4401.849,4403.351,4400.921,4402.871,260
1786950000,1786950000,1786950001,4402.926,4403.983,4401.349,4401.57,260
1786950300,1786950300,1786950301,4401.628,4402.98,4399.336,4400.393,260
1786950600,1786950600,1786950601,4400.448,4401.433,4396.062,4396.527,260
1786950900,1786950900,1786950901,4396.504,4399.165,4396.447,4397.371,260
1786951200,1786951200,1786951201,4397.627,4397.746,4395.875,4397.157,260
1786951500,1786951500,1786951501,4397.212,4405.133,4396.636,4404.783,260
1786951800,1786951800,1786951801,4404.843,4408.023,4404.604,4406.921,260
1786952100,1786952100,1786952101,4406.913,4411.321,4406.576,4407.477,260
1786952400,1786952400,1786952401,4407.536,4410.921,4406.996,4409.233,260
1786952700,1786952700,1786952701,4409.464,4409.9,4407.098,4407.611,260
1786953000,1786953000,1786953001,4407.539,4408.273,4403.569,4404.257,260
1786953300,1786953300,1786953301,4404.261,4406.078,4403.784,4405.067,260
1786953600,1786953600,1786953601,4404.95,4404.95,4399.57,4400.156,260
1786953900,1786953900,1786953901,4400.22,4400.699,4397.488,4399.773,260
1786954200,1786954200,1786954201,4399.702,4402.876,4398.534,4402.694,260
1786954500,1786954500,1786954501,4402.764,4403.645,4400.27,4401.22,260
1786954800,1786954800,1786954801,4401.155,4402.948,4400.341,4402.264,260
1786955100,1786955100,1786955101,4402.211,4403.067,4400.698,4401.647,260
1786955400,1786955400,1786955401,4401.77,4402.181,4399.337,4400.009,260
1786955700,1786955700,1786955701,4400.06,4402.149,4398.826,4401.303,260
1786956000,1786956000,1786956001,4401.087,4401.398,4395.848,4396.426,260
1786956300,1786956300,1786956301,4396.429,4396.994,4394.764,4395.612,260
1786956600,1786956600,1786956601,4395.731,4396.146,4392.761,4393.644,260
1786956900,1786956900,1786956901,4393.585,4396.045,4392.64,4394.9,260
1786957200,1786957200,1786957201,4395.211,4396.44,4393.208,4396.38,260
1786957500,1786957500,1786957501,4396.162,4399.568,4395.235,4399.31,260
1786957800,1786957800,1786957801,4399.395,4400.475,4398.706,4398.807,260
1786958100,1786958100,1786958101,4398.948,4399.97,4396.93,4398.526,260
1786958400,1786958400,1786958401,4398.127,4398.837,4396.142,4396.908,260
1786958700,1786958700,1786958701,4396.688,4398.261,4395.454,4396.893,260
1786959000,1786959000,1786959001,4396.976,4397.569,4394.385,4396.348,260
1786959300,1786959300,1786959301,4396.286,4397.212,4393.733,4394.44,260
1786959600,1786959600,1786959601,4394.454,4396.517,4393.449,4394.079,260
1786959900,1786959900,1786959901,4394.375,4395.396,4392.428,4395.313,260
1786960200,1786960200,1786960201,4395.275,4396.036,4392.731,4393.29,260
1786960500,1786960500,1786960501,4393.412,4395.68,4393.319,4395.422,260
1786960800,1786960800,1786960801,4395.477,4396.095,4393.03,4393.925,260
1786961100,1786961100,1786961101,4393.949,4396.332,4393.949,4394.267,260
1786961400,1786961400,1786961401,4394.279,4396.54,4393.859,4395.84,260
1786961700,1786961700,1786961701,4395.826,4400.149,4394.813,4396.065,260
1786962000,1786962000,1786962001,4395.841,4397.317,4394.97,4396.485,260
1786962300,1786962300,1786962301,4396.543,4405.644,4391.742,4404.951,260
1786962600,1786962600,1786962601,4404.891,4405.92,4396.957,4397.284,260
1786962900,1786962900,1786962901,4397.436,4398.433,4395.388,4396.022,260
1786963200,1786963200,1786963201,4396.081,4398.801,4395.224,4398.042,260
1786963500,1786963500,1786963501,4398.383,4399.259,4396.214,4396.99,260
1786963800,1786963800,1786963801,4397.049,4398.764,4396.504,4397.491,260
1786964100,1786964100,1786964101,4397.522,4399.583,4396.836,4399.018,260
1786964400,1786964400,1786964401,4399.166,4402.287,4397.771,4400.441,260
1786964700,1786964700,1786964701,4400.429,4403.94,4400.08,4402.183,260
1786965000,1786965000,1786965001,4402.129,4402.858,4399.503,4399.79,260
1786965300,1786965300,1786965301,4399.643,4400.166,4396.964,4398.369,260
1786965600,1786965600,1786965601,4398.482,4404.299,4398.469,4403.661,260
1786965900,1786965900,1786965901,4403.802,4404.765,4402.647,4403.701,260
1786966200,1786966200,1786966201,4403.759,4404.87,4402.299,4404.211,260
1786966500,1786966500,1786966501,4404.005,4404.694,4402.607,4402.918,260
1786966800,1786966800,1786966801,4402.94,4403.308,4399.189,4399.756,260
1786967100,1786967100,1786967101,4399.727,4400.856,4396.804,4397.138,260
1786967400,1786967400,1786967401,4397.141,4399.024,4395.448,4396.913,260
1786967700,1786967700,1786967701,4396.838,4397.697,4395.921,4396.707,260
1786968000,1786968000,1786968001,4396.876,4397.699,4393.486,4394.745,260
1786968300,1786968300,1786968301,4394.828,4395.225,4392.109,4392.613,260
1786968600,1786968600,1786968601,4392.669,4395.009,4391.426,4393.743,260
1786968900,1786968900,1786968901,4394.09,4395.533,4393.174,4394.908,260
1786969200,1786969200,1786969201,4394.701,4398.765,4391.94,4392.7,260
1786969500,1786969500,1786969501,4393.03,4393.732,4382.182,4385.88,260
1786969800,1786969800,1786969801,4385.814,4390.343,4383.892,4388.823,260
1786970100,1786970100,1786970101,4388.876,4389.414,4381.176,4381.529,260
1786970400,1786970400,1786970401,4381.649,4383.382,4378.419,4378.419,260
1786970700,1786970700,1786970701,4378.106,4380.606,4377.283,4377.988,260
1786971000,1786971000,1786971001,4378.106,4384.882,4377.788,4384.13,260
1786971300,1786971300,1786971301,4384.191,4386.495,4383.294,4384.799,260
1786971600,1786971600,1786971601,4384.855,4388.565,4381.694,4384.975,260
1786971900,1786971900,1786971901,4385.028,4386.338,4382.196,4385.396,260
1786972200,1786972200,1786972201,4385.272,4389.655,4385.0,4386.462,260
1786972500,1786972500,1786972501,4386.418,4387.049,4382.119,4385.683,260
1786972800,1786972800,1786972801,4385.738,4388.927,4384.507,4386.448,260
1786973100,1786973100,1786973101,4386.5,4388.573,4385.989,4386.378,260
1786973400,1786973400,1786973401,4386.446,4390.269,4385.748,4388.693,260
1786973700,1786973700,1786973701,4388.748,4392.075,4386.062,4388.645,260
1786974000,1786974000,1786974001,4388.668,4389.618,4384.807,4385.892,260
1786974300,1786974300,1786974301,4385.838,4395.704,4384.55,4395.226,260
1786974600,1786974600,1786974601,4395.013,4407.709,4394.45,4401.768,260
1786974900,1786974900,1786974901,4401.82,4416.432,4401.623,4408.816,260
1786975200,1786975200,1786975201,4408.882,4410.292,4404.386,4407.855,260
1786975500,1786975500,1786975501,4407.912,4408.564,4404.761,4405.059,260
1786975800,1786975800,1786975801,4405.278,4412.994,4403.722,4412.321,260
1786976100,1786976100,1786976101,4412.265,4420.978,4411.701,4418.302,260
1786976400,1786976400,1786976401,4418.576,4427.65,4417.307,4423.969,260
1786976700,1786976700,1786976701,4424.184,4426.423,4415.85,4418.091,260
1786977000,1786977000,1786977001,4418.148,4424.681,4418.148,4422.02,260
1786977300,1786977300,1786977301,4421.962,4423.673,4416.588,4417.465,260
1786977600,1786977600,1786977601,4417.724,4421.516,4417.206,4417.415,260
1786977900,1786977900,1786977901,4417.246,4419.56,4413.717,4417.301,260
1786978200,1786978200,1786978201,4417.386,4421.166,4415.746,4416.114,260
1786978500,1786978500,1786978501,4416.268,4418.362,4414.382,4417.215,260
1786978800,1786978800,1786978801,4417.119,4419.217,4414.869,4418.614,260
1786979100,1786979100,1786979101,4418.559,4419.921,4415.876,4417.2,260
1786979400,1786979400,1786979401,4416.873,4422.409,4416.041,4421.089,260
1786979700,1786979700,1786979701,4421.019,4423.304,4419.391,4421.914,260
1786980000,1786980000,1786980001,4422.258,4423.871,4421.314,4422.987,260
1786980300,1786980300,1786980301,4423.146,4425.96,4420.796,4425.399,260
1786980600,1786980600,1786980601,4425.459,4426.548,4421.066,4422.885,260
1786980900,1786980900,1786980901,4422.831,4423.962,4420.074,4422.014,260
1786981200,1786981200,1786981201,4421.981,4423.472,4418.787,4419.316,260
1786981500,1786981500,1786981501,4419.322,4424.345,4417.467,4423.682,260
1786981800,1786981800,1786981801,4423.613,4426.77,4422.888,4426.161,260
1786982100,1786982100,1786982101,4426.223,4427.868,4425.757,4427.36,260
1786982400,1786982400,1786982401,4427.42,4428.271,4423.861,4425.236,260
1786982700,1786982700,1786982701,4425.357,4428.492,4424.081,4427.207,260
1786983000,1786983000,1786983001,4427.135,4428.868,4425.534,4425.786,260
1786983300,1786983300,1786983301,4426.114,4427.551,4425.011,4425.602,260
1786983600,1786983600,1786983601,4425.498,4427.773,4424.572,4425.22,260
1786983900,1786983900,1786983901,4425.026,4425.393,4422.944,4424.653,260
1786984200,1786984200,1786984201,4424.998,4425.463,4422.518,4423.784,260
1786984500,1786984500,1786984501,4424.113,4427.135,4423.197,4426.486,260
1786984800,1786984800,1786984801,4426.706,4426.821,4424.443,4424.795,260
1786985100,1786985100,1786985101,4424.498,4425.028,4422.417,4424.217,260
1786985400,1786985400,1786985401,4424.176,4425.568,4422.794,4423.445,260
1786985700,1786985700,1786985701,4423.221,4425.494,4423.221,4424.051,260
1786986000,1786986000,1786986001,4424.323,4426.229,4423.683,4424.783,260
1786986300,1786986300,1786986301,4424.844,4425.01,4421.138,4422.372,260
1786986600,1786986600,1786986601,4422.244,4423.465,4421.609,4422.771,260
1786986900,1786986900,1786986901,4423.011,4423.335,4418.883,4419.509,260
1786987200,1786987200,1786987201,4419.564,4420.382,4415.804,4416.791,260
1786987500,1786987500,1786987501,4416.857,4417.492,4413.396,4416.348,260
1786987800,1786987800,1786987801,4416.286,4418.551,4413.859,4417.044,260
1786988100,1786988100,1786988101,4417.103,4417.565,4411.866,4412.024,260
1786988400,1786988400,1786988401,4412.039,4417.452,4411.035,4417.314,260
1786988700,1786988700,1786988701,4417.269,4420.552,4417.032,4419.024,260
1786989000,1786989000,1786989001,4418.964,4420.65,4416.798,4417.238,260
1786989300,1786989300,1786989301,4417.359,4417.931,4413.023,4413.786,260
1786989600,1786989600,1786989601,4413.815,4414.564,4410.637,4411.14,260
1786989900,1786989900,1786989901,4411.455,4413.093,4410.125,4411.835,260
1786990200,1786990200,1786990201,4411.778,4413.85,4410.113,4413.658,260
1786990500,1786990500,1786990501,4413.658,4416.208,4413.383,4415.119,260
1786990800,1786990800,1786990801,4414.855,4415.552,4408.891,4409.268,260
1786991100,1786991100,1786991101,4409.206,4409.868,4404.823,4406.286,260
1786991400,1786991400,1786991401,4406.402,4406.955,4397.933,4400.024,260
1786991700,1786991700,1786991701,4399.762,4402.526,4399.147,4402.071,260
1786992000,1786992000,1786992001,4402.017,4404.883,4401.395,4401.46,260
1786992300,1786992300,1786992301,4401.518,4406.036,4399.931,4405.59,260
1786992600,1786992600,1786992601,4405.643,4407.402,4404.859,4406.495,260
1786992900,1786992900,1786992901,4406.561,4406.916,4405.708,4406.738,260
1786993200,1786993200,1786993201,4406.619,4407.084,4401.849,4402.804,260
1786993500,1786993500,1786993501,4403.025,4403.787,4400.111,4403.787,260
1786993800,1786993800,1786993801,4403.513,4408.56,4403.513,4408.398,260
1786994100,1786994100,1786994101,4408.483,4415.991,4408.483,4414.985,260
1786994400,1786994400,1786994401,4415.179,4416.85,4414.687,4415.911,260
1786994700,1786994700,1786994701,4415.847,4417.468,4414.329,4414.513,260
1786995000,1786995000,1786995001,4414.285,4416.673,4413.995,4416.435,260
1786995300,1786995300,1786995301,4416.411,4417.287,4414.849,4416.368,260
1786995600,1786995600,1786995601,4416.375,4420.505,4415.361,4419.236,260
1786995900,1786995900,1786995901,4419.226,4421.033,4418.338,4420.002,260
1786996200,1786996200,1786996201,4420.011,4420.146,4416.42,4418.059,260
1786996500,1786996500,1786996501,4417.911,4420.79,4417.447,4419.916,260
1786996800,1786996800,1786996801,4419.734,4421.323,4417.98,4418.532,260
1786997100,1786997100,1786997101,4418.826,4418.826,4416.524,4417.302,260
1786997400,1786997400,1786997401,4417.297,4418.099,4416.561,4417.561,260
1786997700,1786997700,1786997701,4417.864,4418.133,4417.293,4417.793,260
1786998000,1786998000,1786998001,4417.793,4418.234,4416.849,4417.166,260
1786998300,1786998300,1786998301,4416.92,4417.288,4414.801,4415.071,260
1786998600,1786998600,1786998601,4415.346,4415.765,4414.754,4415.388,260
1786998900,1786998900,1786998901,4415.335,4415.584,4414.682,4415.022,260
1786999200,1786999200,1786999201,4415.076,4416.103,4414.992,4415.578,260
1786999500,1786999500,1786999501,4415.565,4416.826,4415.175,4415.806,260
1786999800,1786999800,1786999801,4415.833,4416.302,4415.084,4415.71,260
1787000100,1787000100,1787000101,4415.675,4416.77,4415.561,4416.432,260
1787004000,1787004000,1787004001,4417.748,4418.937,4415.434,4416.32,260
1787004300,1787004300,1787004301,4416.426,4416.63,4415.149,4415.578,260
1787004600,1787004600,1787004601,4415.585,4417.07,4415.243,4416.697,260
1787004900,1787004900,1787004901,4416.816,4417.399,4415.541,4415.634,260
1787005200,1787005200,1787005201,4415.809,4416.449,4415.26,4415.632,260
1787005500,1787005500,1787005501,4415.444,4415.666,4411.907,4412.314,260
1787005800,1787005800,1787005801,4412.289,4413.448,4411.592,4412.411,260
1787006100,1787006100,1787006101,4412.395,4414.822,4412.14,4412.919,260
1787006400,1787006400,1787006401,4413.2,4415.732,4412.926,4414.608,260
1787006700,1787006700,1787006701,4414.385,4416.345,4413.94,4415.156,260
1787007000,1787007000,1787007001,4415.224,4415.657,4411.828,4411.828,260
1787007300,1787007300,1787007301,4411.83,4413.337,4410.359,4411.879,260
1787007600,1787007600,1787007601,4412.0,4413.66,4409.795,4413.538,260
1787007900,1787007900,1787007901,4413.342,4414.507,4412.765,4413.682,260
1787008200,1787008200,1787008201,4413.705,4415.008,4413.237,4414.726,260
1787008500,1787008500,1787008501,4414.945,4418.504,4414.718,4417.566,260
1787008800,1787008800,1787008801,4417.782,4418.284,4416.475,4417.715,260
1787009100,1787009100,1787009101,4417.986,4421.851,4417.63,4420.176,260
1787009400,1787009400,1787009401,4420.121,4422.376,4419.909,4421.879,260
1787009700,1787009700,1787009701,4422.224,4422.4,4420.513,4421.131,260
1787010000,1787010000,1787010001,4421.141,4422.855,4420.042,4422.771,260
1787010300,1787010300,1787010301,4422.828,4423.981,4421.463,4423.79,260
1787010600,1787010600,1787010601,4423.77,4424.368,4422.411,4423.63,260
1787010900,1787010900,1787010901,4423.647,4426.006,4422.979,4425.733,260
1787011200,1787011200,1787011201,4425.739,4430.069,4419.083,4425.486,260
1787011500,1787011500,1787011501,4425.22,4426.284,4419.987,4420.266,260
1787011800,1787011800,1787011801,4420.32,4422.549,4418.866,4421.599,260
1787012100,1787012100,1787012101,4421.56,4428.216,4420.833,4427.077,260
1787012400,1787012400,1787012401,4427.145,4431.514,4422.676,4428.057,260
1787012700,1787012700,1787012701,4427.675,4431.577,4425.062,4431.234,260
1787013000,1787013000,1787013001,4431.18,4432.175,4428.236,4431.419,260
1787013300,1787013300,1787013301,4431.203,4433.643,4430.218,4432.873,260
1787013600,1787013600,1787013601,4432.888,4433.18,4428.372,4429.673,260
1787013900,1787013900,1787013901,4429.474,4430.288,4428.358,4429.142,260
1787014200,1787014200,1787014201,4429.2,4430.539,4428.457,4429.269,260
1787014500,1787014500,1787014501,4429.163,4435.077,4428.687,4434.549,260
1787014800,1787014800,1787014801,4434.493,4436.277,4429.249,4431.122,260
1787015100,1787015100,1787015101,4431.33,4436.349,4428.813,4430.365,260
1787015400,1787015400,1787015401,4430.488,4431.943,4428.452,4429.094,260
1787015700,1787015700,1787015701,4429.179,4430.803,4422.576,4425.22,260
1787016000,1787016000,1787016001,4425.276,4426.638,4421.93,4423.771,260
1787016300,1787016300,1787016301,4423.695,4425.871,4420.273,4425.136,260
1787016600,1787016600,1787016601,4424.991,4426.273,4421.081,4422.231,260
1787016900,1787016900,1787016901,4422.265,4423.599,4420.372,4420.492,260
1787017200,1787017200,1787017201,4420.276,4421.939,4411.73,4411.829,260
1787017500,1787017500,1787017501,4411.876,4412.347,4404.249,4407.546,260
1787017800,1787017800,1787017801,4407.579,4408.64,4404.148,4408.076,260
1787018100,1787018100,1787018101,4407.915,4409.478,4407.327,4408.126,260
1787018400,1787018400,1787018401,4407.941,4408.34,4400.781,4402.28,260
1787018700,1787018700,1787018701,4402.333,4404.1,4399.599,4400.09,260
1787019000,1787019000,1787019001,4400.036,4402.765,4398.389,4401.153,260
1787019300,1787019300,1787019301,4401.16,4405.412,4400.273,4403.994,260
1787019600,1787019600,1787019601,4403.939,4404.622,4401.345,4403.961,260
1787019900,1787019900,1787019901,4404.014,4405.33,4402.119,4402.125,260
1787020200,1787020200,1787020201,4402.338,4402.85,4395.789,4396.397,260
1787020500,1787020500,1787020501,4396.316,4399.738,4395.133,4396.424,260
1787020800,1787020800,1787020801,4396.51,4397.038,4394.06,4395.097,260
1787021100,1787021100,1787021101,4395.151,4398.127,4394.239,4397.141,260
1787021400,1787021400,1787021401,4397.085,4398.256,4395.485,4397.928,260
1787021700,1787021700,1787021701,4397.654,4400.52,4397.051,4399.963,260
1787022000,1787022000,1787022001,4399.635,4404.079,4399.635,4402.896,260
1787022300,1787022300,1787022301,4402.928,4403.529,4399.438,4401.258,260
1787022600,1787022600,1787022601,4401.317,4402.665,4398.664,4401.394,260
1787022900,1787022900,1787022901,4401.72,4402.232,4395.576,4396.6,260
1787023200,1787023200,1787023201,4396.602,4397.409,4394.181,4394.926,260
1787023500,1787023500,1787023501,4395.146,4397.654,4394.993,4397.208,260
1787023800,1787023800,1787023801,4396.936,4397.247,4395.636,4396.565,260
1787024100,1787024100,1787024101,4396.562,4397.003,4394.889,4395.075,260
1787024400,1787024400,1787024401,4395.093,4395.916,4394.452,4394.653,260
1787024700,1787024700,1787024701,4394.863,4395.099,4393.529,4393.885,260
1787025000,1787025000,1787025001,4393.795,4393.867,4391.519,4392.212,260
1787025300,1787025300,1787025301,4392.155,4392.665,4390.633,4391.959,260
1787025600,1787025600,1787025601,4391.907,4392.208,4390.0,4390.778,260
1787025900,1787025900,1787025901,4390.785,4392.263,4389.78,4391.106,260
1787026200,1787026200,1787026201,4390.956,4392.881,4390.679,4392.378,260
1787026500,1787026500,1787026501,4392.443,4393.531,4390.833,4391.535,260
1787026800,1787026800,1787026801,4391.479,4392.542,4390.523,4392.542,260
1787027100,1787027100,1787027101,4392.296,4392.887,4391.335,4392.481,260
1787027400,1787027400,1787027401,4392.465,4393.923,4391.418,4392.053,260
1787027700,1787027700,1787027701,4391.832,4393.11,4388.576,4391.289,260
1787028000,1787028000,1787028001,4391.617,4394.421,4390.326,4393.344,260
1787028300,1787028300,1787028301,4393.548,4394.929,4391.978,4394.544,260
1787028600,1787028600,1787028601,4394.483,4395.439,4393.552,4395.22,260
1787028900,1787028900,1787028901,4395.184,4395.499,4392.876,4393.446,260
1787029200,1787029200,1787029201,4393.666,4393.841,4391.139,4391.43,260
1787029500,1787029500,1787029501,4391.466,4394.173,4391.35,4393.857,260
1787029800,1787029800,1787029801,4393.982,4394.095,4390.661,4391.484,260
1787030100,1787030100,1787030101,4391.485,4394.462,4390.973,4394.259,260
1787030400,1787030400,1787030401,4394.327,4395.978,4394.284,4395.501,260
1787030700,1787030700,1787030701,4395.43,4395.99,4391.46,4391.46,260
1787031000,1787031000,1787031001,4391.39,4391.65,4385.935,4386.929,260
