trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,time_to_fill_bars,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,atr_m5,risk_price,risk_atr,risk_ticks,risk_usd,reward_price,reward_atr,reward_ticks,reward_usd,rr_nominal,rr_geometric,spread_price,spread_usd,spread_over_risk,spread_over_reward,breakeven_pct,rr_effective_net,cost_frac_of_target,swap_1night_estimate_usd,origin_retracement_frac,origin_dist_to_target_atr,distance_to_limit_atr,distance_to_limit_price,momentum_roc_atr_10
L00693,XAU,LONG,21750,2025-08-05T03:50:03+00:00,3,Asia,Tuesday,sub1,FILLED_CLOSED,True,21751.0,1.0,21752.0,loss,-2.453973660306019,-1.0697479673670274,21749,1.6177959670699076,2.2939736603061647,1.4179622813999995,2293.9736603061647,2.2939736603061647,2.2939736603061647,1.4179622813999995,2293.9736603061647,2.2939736603061647,1.0,1.0,0.16,0.16,0.06974796736709071,0.06974796736709071,53.48739836835455,0.8695992523570624,0.06974796736709071,-0.5493,0.4848551282828034,2.7525505139424746,0.2521384327793969,0.40790853969383534,-0.012362498366345339
L00694,XAU,LONG,21771,2025-08-05T05:35:03+00:00,5,Asia,Tuesday,sub1,FILLED_CLOSED,True,21772.0,1.0,21775.0,win,2.9315371705474718,0.9482458106846802,21767,1.5093811491394231,3.0915371705473262,2.0482150398591985,3091.5371705473262,3.0915371705473262,3.0915371705473262,2.0482150398591985,3091.5371705473262,3.0915371705473262,1.0,1.0,0.16,0.16,0.051754189315366884,0.051754189315366884,52.58770946576835,0.9015850094230554,0.051754189315366884,-0.5493,0.4888640936919938,4.007182854074355,0.7527395648875175,1.1361709094526304,-0.30608570953956815
L00695,XAU,LONG,21789,2025-08-05T07:05:03+00:00,7,Asia/Londres (overlap),Tuesday,sub1,EXPIRED,False,,,,,,,21785,1.7784851675154667,2.897510902351769,1.629201612290967,2897.510902351769,2.897510902351769,2.897510902351769,1.629201612290967,2897.510902351769,2.897510902351769,1.0,1.0,0.16,0.16,0.05521980948204053,0.05521980948204053,52.76099047410203,0.89533970271247,0.05521980948204053,-0.5493,0.48810793796077573,3.182705365269227,0.5004914485128,0.8901166176483457,-0.07140908584431489
L00696,XAU,LONG,21846,2025-08-05T11:50:03+00:00,11,Londres,Tuesday,sub1,FILLED_CLOSED,True,21847.0,1.0,21852.0,win,3.128683100201215,0.9513483071719279,21843,2.200838401912621,3.2886831002010695,1.4942864943391871,3288.6831002010695,3.2886831002010695,3.2886831002010695,1.4942864943391871,3288.6831002010695,3.2886831002010695,1.0,1.0,0.16,0.16,0.048651692828116405,0.048651692828116405,52.432584641405825,0.9072109582984463,0.048651692828116405,-0.5493,0.4896023326964923,2.9276906813341887,0.2264178139413854,0.49830901979930786,0.32124121397823757
L00697,XAU,SHORT,21874,2025-08-05T14:10:03+00:00,14,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,21875.0,1.0,21876.0,loss,-7.985955978668244,-1.0204447866095816,21872,3.457374592692278,7.825955978668389,2.263554546623272,7825.955978668389,7.825955978668389,7.825955978668389,2.263554546623272,7825.955978668389,7.825955978668389,1.0,1.0,0.16,0.16,0.020444786609600186,0.020444786609600186,51.02223933048001,0.9599296564049733,0.020444786609600186,0.0,0.495642443492932,4.487995703483727,0.06920675064750711,0.23927366133148098,-0.7670560215272814
L00698,XAU,SHORT,21890,2025-08-05T15:30:03+00:00,15,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,21891.0,1.0,21893.0,loss,-4.267073103123948,-1.038957183371815,21887,3.0295526294606896,4.107073103124094,1.3556698316395384,4107.073103124094,4.107073103124094,4.107073103124094,1.3556698316395384,4107.073103124094,4.107073103124094,1.0,1.0,0.16,0.16,0.038957183371850404,0.038957183371850404,51.94785916859252,0.9250071437103538,0.038957183371850404,0.0,0.4916125586416848,2.6666076329844906,0.4589604825989068,1.3904449368760652,0.5667503456791746
L00699,XAU,SHORT,21898,2025-08-05T16:10:03+00:00,16,Nueva York,Tuesday,sub1,FILLED_CLOSED,True,21899.0,1.0,21899.0,win,3.1844802933101164,0.9521599812323889,21896,2.548114981079231,3.344480293309971,1.3125311526929002,3344.480293309971,3.344480293309971,3.344480293309971,1.3125311526929002,3344.480293309971,3.344480293309971,1.0,1.0,0.16,0.16,0.04784001876765461,0.04784001876765461,52.39200093838273,0.9086883151801772,0.04784001876765461,0.0,0.48965275507397005,2.571839401000664,0.047147710202479626,0.12013778669052044,-0.5250940440032635
L00700,XAU,SHORT,21958,2025-08-05T22:10:03+00:00,22,Post-NY / transicion,Tuesday,sub1,EXPIRED,False,,,,,,,21956,1.1176523050929512,1.7171402232524997,1.5363814089836205,1717.1402232524997,1.7171402232524997,1.7171402232524997,1.5363814089836205,1717.1402232524997,1.7171402232524997,1.0,1.0,0.16,0.16,0.09317817952976373,0.09317817952976373,54.658908976488185,0.8295279190994376,0.09317817952976373,0.0,0.47949877009670117,2.9517344450253398,0.1826394629323408,0.2041274167472693,0.0071578611374540965
L00701,XAU,LONG,21964,2025-08-05T22:40:03+00:00,22,Post-NY / transicion,Tuesday,sub1,FILLED_CLOSED,True,21968.0,4.0,21969.0,win,1.3320667015177605,0.8927661881086718,21962,1.0496637528651838,1.492066701517615,1.4214711115296104,1492.066701517615,1.492066701517615,1.492066701517615,1.4214711115296104,1492.066701517615,1.492066701517615,1.0,1.0,0.16,0.16,0.10723381189142574,0.10723381189142574,55.361690594571286,0.8063032202597857,0.10723381189142574,-0.5493,0.4762853219657129,2.714209036235085,0.160108280412083,0.16805985848213822,-0.7392843640471619
L00702,XAU,SHORT,21988,2025-08-06T00:40:03+00:00,0,Asia,Wednesday,sub1,EXPIRED,False,,,,,,,21986,1.300906359051361,2.2278915744295773,1.712568747879891,2227.8915744295773,2.2278915744295773,2.2278915744295773,1.712568747879891,2227.8915744295773,2.2278915744295773,1.0,1.0,0.16,0.16,0.07181678041983076,0.07181678041983076,53.590839020991545,0.8659905653059469,0.07181678041983076,0.0,0.4843284702305443,3.3210457607491715,0.3601504614922608,0.46852202557056444,-0.007686948357689956
L00703,XAU,LONG,21999,2025-08-06T01:35:03+00:00,1,Asia,Wednesday,sub1,FILLED_CLOSED,True,22000.0,1.0,22002.0,loss,-4.655610041525961,-1.0355902755181008,21996,1.8804589015485635,4.495610041526106,2.3906983757124167,4495.610041526106,4.495610041526106,4.495610041526106,2.3906983757124167,4495.610041526106,4.495610041526106,1.0,1.0,0.16,0.16,0.035590275518133124,0.035590275518133124,51.77951377590666,0.9312657208946339,0.035590275518133124,-0.5493,0.4923762526841681,4.7095873436846505,0.6229461316646341,1.1714245984740046,-0.5477386393031708
L00704,XAU,LONG,22010,2025-08-06T02:30:03+00:00,2,Asia,Wednesday,sub1,FILLED_CLOSED,True,22011.0,1.0,22038.0,loss,-3.865826572374772,-1.0431752530441047,22003,2.0195869043430212,3.7058265723749173,1.8349428610404046,3705.8265723749173,3.7058265723749173,3.7058265723749173,1.8349428610404046,3705.8265723749173,3.7058265723749173,1.0,1.0,0.16,0.16,0.04317525304414403,0.04317525304414403,52.1587626522072,0.9172233947878803,0.04317525304414403,-0.5493,0.4907292275645802,3.6030790698342936,0.18919476394080456,0.38209526762511814,-1.0957686422115565
L00705,XAU,LONG,22046,2025-08-06T05:30:03+00:00,5,Asia,Wednesday,sub1,FILLED_CLOSED,True,22047.0,1.0,22052.0,win,2.1156276530564355,0.9296897276736087,22044,1.4392351890831638,2.27562765305629,1.5811367525733813,2275.62765305629,2.27562765305629,2.27562765305629,1.5811367525733813,2275.62765305629,2.27562765305629,1.0,1.0,0.16,0.16,0.07031027232645526,0.07031027232645526,53.515513616322764,0.8686170278948607,0.07031027232645526,-0.5493,0.48473588225356323,3.0685947228164334,0.030709467972418417,0.044198146943926986,-1.3632240337660464
L00706,XAU,LONG,22071,2025-08-06T07:35:03+00:00,7,Asia/Londres (overlap),Wednesday,sub1,EXPIRED,False,,,,,,,22068,1.8489637551303164,4.06984290988612,2.201148020664837,4069.8429098861197,4.06984290988612,4.06984290988612,2.201148020664837,4069.8429098861197,4.06984290988612,1.0,1.0,0.16,0.16,0.039313556700515756,0.039313556700515756,51.965677835025794,0.9243470722631125,0.039313556700515756,-0.5493,0.4915828021779584,4.329412990146907,0.22764924890843957,0.4209152101143445,-1.5922432183060637
L00707,XAU,LONG,22102,2025-08-06T10:10:03+00:00,10,Londres,Wednesday,sub1,FILLED_CLOSED,True,22103.0,1.0,22117.0,win,4.200669656177524,0.9633083877901192,22098,2.1315956846149855,4.360669656177379,2.045730195294993,4360.669656177379,4.360669656177379,4.360669656177379,2.045730195294993,4360.669656177379,4.360669656177379,1.0,1.0,0.16,0.16,0.03669161220991414,0.03669161220991414,51.834580610495706,0.9292140270495703,0.03669161220991414,-0.5493,0.4921786773702577,4.028444856748475,0.24847769567467332,0.5296539838232093,-1.0635225133744333
L00708,XAU,SHORT,22122,2025-08-06T11:50:03+00:00,11,Londres,Wednesday,sub1,FILLED_CLOSED,True,22123.0,1.0,22126.0,win,2.3502264519861455,0.9362607306311873,22119,1.806502779263815,2.510226451986,1.3895502851144055,2510.226451986,2.510226451986,2.510226451986,1.3895502851144055,2510.226451986,2.510226451986,1.0,1.0,0.16,0.16,0.06373926936887062,0.06373926936887062,53.18696346844354,0.8801599767832432,0.06373926936887062,0.0,0.4862170613343309,2.7045473497488386,0.1613361193569973,0.2914541480140542,-1.8156628584520689
L00709,XAU,LONG,22128,2025-08-06T12:20:03+00:00,12,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,22130.0,2.0,22134.0,win,3.561029844294808,0.9570011511073534,22127,2.017004538722612,3.7210298442946623,1.844829683254568,3721.0298442946623,3.7210298442946623,3.7210298442946623,1.844829683254568,3721.0298442946623,3.7210298442946623,1.0,1.0,0.16,0.16,0.0429988488926857,0.0429988488926857,52.14994244463429,0.9175476580087579,0.0429988488926857,-0.5493,0.49080377648513296,3.6230231059455305,0.35863865540119183,0.7233757957055786,-1.1244397106991018
L00710,XAU,SHORT,22142,2025-08-06T13:30:03+00:00,13,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,22143.0,1.0,22146.0,loss,-4.0944422400880285,-1.0406665011801695,22136,2.661736758901377,3.934442240088174,1.4781485159757501,3934.442240088174,3.934442240088174,3.934442240088174,1.4781485159757501,3934.442240088174,3.934442240088174,1.0,1.0,0.16,0.16,0.04066650118020649,0.04066650118020649,52.03332505901032,0.9218452767835091,0.04066650118020649,0.0,0.4912814194872936,2.9056310750160033,0.33828183681222324,0.9004171999117716,-0.9257113768894822
L00711,XAU,SHORT,22164,2025-08-06T15:20:03+00:00,15,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,22165.0,1.0,22167.0,win,3.14065300790071,0.9515247438561786,22160,2.3951124287985133,3.3006530079005643,1.3780785270094011,3300.6530079005643,3.3006530079005643,3.3006530079005643,1.3780785270094011,3300.6530079005643,3.3006530079005643,1.0,1.0,0.16,0.16,0.04847525614386551,0.04847525614386551,52.42376280719328,0.9075319024272442,0.04847525614386551,0.0,0.48954556430400037,2.699709181937864,0.13299834624441384,0.3185459920996436,-0.29810709151474507
L00712,XAU,SHORT,22238,2025-08-06T22:30:03+00:00,22,Post-NY / transicion,Wednesday,sub1,FILLED_CLOSED,True,22239.0,1.0,22256.0,win,3.9782321869320185,0.9613361472309073,22233,1.600068802011661,4.138232186931873,2.5862839033728715,4138.232186931873,4.138232186931873,4.138232186931873,2.5862839033728715,4138.232186931873,4.138232186931873,1.0,1.0,0.16,0.16,0.03866385276912788,0.03866385276912788,51.93319263845639,0.9255507878394955,0.03866385276912788,0.0,0.49170961767428273,5.088201534601448,0.20296605537206538,0.3247596530682131,-1.7467998854087423
L00713,XAU,LONG,22258,2025-08-07T00:10:03+00:00,0,Asia,Thursday,sub1,FILLED_CLOSED,True,22259.0,1.0,22262.0,win,4.134993888564168,0.9627473276677121,22256,1.963568379796946,4.294993888564022,2.187341135024883,4294.993888564022,4.294993888564022,4.294993888564022,2.187341135024883,4294.993888564022,4.294993888564022,1.0,1.0,0.16,0.16,0.03725267233232176,0.03725267233232176,51.862633616616094,0.9281704963004683,0.03725267233232176,-0.5493,0.49204011656165725,4.306129689256035,0.2732850034444079,0.5366137914361389,-0.5153882138315793
L00714,XAU,SHORT,22285,2025-08-07T02:25:03+00:00,2,Asia,Thursday,sub1,FILLED_CLOSED,True,22286.0,1.0,22322.0,win,4.412017390106939,0.9650045075624445,22282,2.1847128586436497,4.572017390106794,2.0927314873521965,4572.017390106794,4.572017390106794,4.572017390106794,2.0927314873521965,4572.017390106794,4.572017390106794,1.0,1.0,0.16,0.16,0.03499549243758732,0.03499549243758732,51.74977462187936,0.9323755655105954,0.03499549243758732,0.0,0.49248691227868013,4.123502502661241,0.3425385843879332,0.7483484498939106,0.15608458505254308
L00715,XAU,SHORT,22352,2025-08-07T08:00:03+00:00,8,Londres,Thursday,sub1,EXPIRED,False,,,,,,,22350,2.533036968276375,5.181364393977674,2.0455147156827223,5181.364393977674,5.181364393977674,5.181364393977674,2.0455147156827223,5181.364393977674,5.181364393977674,1.0,1.0,0.16,0.16,0.03087989723053812,0.03087989723053812,51.54399486152691,0.9400902135864768,0.03087989723053812,0.0,0.49335581859659566,4.03737927082602,0.05034803977188178,0.12753344602242578,-1.7398087967894644
L00716,XAU,SHORT,22395,2025-08-07T11:35:03+00:00,11,Londres,Thursday,sub1,FILLED_CLOSED,True,22396.0,1.0,22406.0,loss,-5.229899769517033,-1.0315588093006998,22394,3.0060673036219354,5.069899769517178,1.6865556414550609,5069.899769517178,5.069899769517178,5.069899769517178,1.6865556414550609,5069.899769517178,5.069899769517178,1.0,1.0,0.16,0.16,0.0315588093007285,0.0315588093007285,51.577940465036434,0.9388133589356451,0.0315588093007285,0.0,0.4932364054458288,3.328091559021362,0.39301600102546513,1.1814325504828957,-0.17664275159779705
L00717,XAU,SHORT,22409,2025-08-07T12:45:03+00:00,12,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,22410.0,1.0,22419.0,loss,-8.6122611623191,-1.0189298457450824,22407,3.4124641593244425,8.452261162319246,2.476879101930999,8452.261162319246,8.452261162319246,8.452261162319246,2.476879101930999,8452.261162319246,8.452261162319246,1.0,1.0,0.16,0.16,0.01892984574509965,0.01892984574509965,50.94649228725498,0.9628436720660448,0.01892984574509965,0.0,0.49595704923545636,4.914023890571256,0.1595125200636289,0.5443307576806546,-0.8070414431971964
L00718,XAU,SHORT,22423,2025-08-07T13:55:03+00:00,13,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,22425.0,2.0,22425.0,win,7.584743500513014,0.9793408264600036,22421,3.9725573993066363,7.744743500512868,1.949561132046732,7744.743500512868,7.744743500512868,7.744743500512868,1.949561132046732,7744.743500512868,7.744743500512868,1.0,1.0,0.16,0.16,0.02065917354001518,0.02065917354001518,51.032958677000764,0.9595179780369548,0.02065917354001518,0.0,0.49557914306641765,3.8649494866217102,0.3302683102116235,1.3120098194876846,-0.300813778098784
L00719,XAU,SHORT,22476,2025-08-07T18:20:03+00:00,18,Nueva York,Thursday,sub1,FILLED_CLOSED,True,22480.0,4.0,22481.0,win,3.0068278862158877,0.9494762564469365,22473,1.904032885628449,3.166827886215742,1.6632212133092925,3166.827886215742,3.166827886215742,3.166827886215742,1.6632212133092925,3166.827886215742,3.166827886215742,1.0,1.0,0.16,0.16,0.050523743553109506,0.050523743553109506,52.52618717765548,0.9038122767559221,0.050523743553109506,0.0,0.4890478991492736,3.2551411581243292,0.4968044832229828,0.9459320737842063,-0.9569162453823603
L00720,XAU,SHORT,22505,2025-08-07T20:45:03+00:00,20,Nueva York,Thursday,sub1,EXPIRED,False,,,,,,,22503,2.6252773447347555,3.525124287545623,1.3427626207248526,3525.124287545623,3.525124287545623,3.525124287545623,1.3427626207248526,3525.124287545623,3.525124287545623,1.0,1.0,0.16,0.16,0.04538847057543053,0.04538847057543053,52.26942352877153,0.9131643941884175,0.04538847057543053,0.0,0.49015971200693736,2.6336926530669222,0.8604617096876791,2.2589506324547983,1.3080522737483
L00721,XAU,SHORT,22510,2025-08-07T22:10:03+00:00,22,Post-NY / transicion,Thursday,sub1,FILLED_CLOSED,True,22515.0,5.0,22543.0,win,10.577974675943551,0.9850996109761455,22509,4.332904303561377,10.737974675943406,2.478239518725918,10737.974675943406,10.737974675943406,10.737974675943406,2.478239518725918,10737.974675943406,10.737974675943406,1.0,1.0,0.16,0.16,0.01490038902386803,0.01490038902386803,50.74501945119341,0.9706367458619279,0.01490038902386803,0.0,0.49680498151562397,4.925008053915912,0.9156412895608441,3.9673860840566704,1.3245157515440469
L00722,XAU,LONG,22558,2025-08-08T02:10:03+00:00,2,Asia,Friday,sub1,FILLED_CLOSED,True,22569.0,11.0,22574.0,win,4.406159282135832,0.9649596104485827,22552,3.3251311135749644,4.566159282135686,1.373226837129574,4566.159282135686,4.566159282135686,4.566159282135686,1.373226837129574,4566.159282135686,4.566159282135686,1.0,1.0,0.16,0.16,0.03504038955144918,0.03504038955144918,51.75201947757246,0.9322917445441244,0.03504038955144918,-0.5493,0.49248404199549317,2.7057806074294506,0.6054149232328699,2.0130839978642143,1.4026514566474737
L00723,XAU,LONG,22670,2025-08-08T11:30:03+00:00,11,Londres,Friday,sub1,FILLED_CLOSED,True,22671.0,1.0,22680.0,win,6.019778749080615,0.9741091054394687,22669,2.9858141699513325,6.179778749080469,2.0697131158638706,6179.778749080469,6.179778749080469,6.179778749080469,2.0697131158638706,6179.778749080469,6.179778749080469,1.0,1.0,0.16,0.16,0.025890894560554854,0.025890894560554854,51.294544728027745,0.9495250524245166,0.025890894560554854,-0.5493,0.49446945985739543,4.094140613700663,0.20545005683648607,0.6134356909196867,-0.4340524648328669
L00724,XAU,SHORT,22687,2025-08-08T12:55:03+00:00,12,Londres/NY (overlap),Friday,sub1,FILLED_CLOSED,True,22688.0,1.0,22701.0,win,8.400641753077252,0.9813098124398977,22684,4.027756350570722,8.560641753077107,2.1254120179995715,8560.641753077107,8.560641753077107,8.560641753077107,2.1254120179995715,8560.641753077107,8.560641753077107,1.0,1.0,0.16,0.16,0.018690187560119344,0.018690187560119344,50.93450937800596,0.9633054528484573,0.018690187560119344,0.0,0.49599422691623635,4.217039033095236,0.4713383436547788,1.8984360069230206,-0.932529098853782
L00725,XAU,LONG,22748,2025-08-08T18:00:03+00:00,18,Nueva York,Friday,sub1,FILLED_CLOSED,True,22749.0,1.0,22820.0,loss,-20.620913079873453,-1.0960983757532157,22747,4.720091683736671,18.8130130798736,3.9857304350029565,18813.0130798736,18.8130130798736,18.8130130798736,3.9857304350029565,18813.0130798736,18.8130130798736,1.0,1.0,0.16,0.16,0.008504751435652274,0.008504751435652274,50.42523757178261,0.9831339387870104,0.008504751435652274,-0.5493,0.44958944199015644,7.2413771447525095,0.6476673007559757,3.057049040126458,-0.10126921933466676
L00726,XAU,LONG,22829,2025-08-11T01:50:03+00:00,1,Asia,Monday,sub1,FILLED_CLOSED,True,22830.0,1.0,22884.0,loss,-9.646413645708435,-1.016866226371252,22821,3.462368790008457,9.48641364570858,2.7398622795711516,9486.41364570858,9.48641364570858,9.48641364570858,2.7398622795711516,9486.41364570858,9.48641364570858,1.0,1.0,0.16,0.16,0.016866226371267296,0.016866226371267296,50.843311318563366,0.9668270497458545,0.016866226371267296,-0.5493,0.4964245397494303,5.44081770427782,0.29265982214718206,1.013296234291829,-0.9802537528047346
L00727,XAU,LONG,22907,2025-08-11T08:20:03+00:00,8,Londres,Monday,sub1,FILLED_CLOSED,True,22913.0,6.0,22917.0,loss,-5.11739692935771,-1.0322750028452088,22901,3.4553231853760176,4.957396929357856,1.434712952565211,4957.396929357856,4.957396929357856,4.957396929357856,1.434712952565211,4957.396929357856,4.957396929357856,1.0,1.0,0.16,0.16,0.03227500284523822,0.03227500284523822,51.613750142261914,0.9374682080719201,0.03227500284523822,-0.5493,0.4931351164925102,2.8305629355047053,1.0270782211233564,3.54888719064229,0.9475235236624043
L00728,XAU,LONG,22919,2025-08-11T09:20:03+00:00,9,Londres,Monday,sub1,FILLED_CLOSED,True,22921.0,2.0,22925.0,loss,-6.006122659288394,-1.027368567052838,22918,3.084347413448974,5.84612265928854,1.895416396284392,5846.12265928854,5.84612265928854,5.84612265928854,1.895416396284392,5846.12265928854,5.84612265928854,1.0,1.0,0.16,0.16,0.027368567052862974,0.027368567052862974,51.36842835264315,0.9467210348251686,0.027368567052862974,-0.5493,0.4941957261643237,3.747331713729583,0.26133559961394853,0.8060497807114189,-0.8173528017651884
