trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,exit_bar,outcome,pnl_usd,pnl_r,n_d1_closed_days,momentum_roc_atr_10,div_alignment,legacy_aligned_with_d1,closed_dist_ema20_atr,forming_dist_ema20_atr,closed_ema20_slope,forming_ema20_slope,closed_dist_ema50_atr,forming_dist_ema50_atr,closed_ema50_slope,forming_ema50_slope,closed_dist_ema200_atr,forming_dist_ema200_atr,closed_ema200_slope,forming_ema200_slope,closed_ret_1d,forming_ret_1d,closed_ret_3d,forming_ret_3d,closed_ret_5d,forming_ret_5d,closed_ret_10d,forming_ret_10d,closed_rsi14,closed_rsi14_delta,forming_rsi14,forming_rsi14_delta,closed_atr14,closed_atr14_pct,closed_swing_high_type,closed_swing_high_age_days,closed_swing_low_type,closed_swing_low_age_days,aligned_closed_dist_ema20_atr,aligned_forming_dist_ema20_atr,aligned_closed_ema20_slope,aligned_forming_ema20_slope,aligned_closed_dist_ema50_atr,aligned_forming_dist_ema50_atr,aligned_closed_ema50_slope,aligned_forming_ema50_slope,aligned_closed_dist_ema200_atr,aligned_forming_dist_ema200_atr,aligned_closed_ema200_slope,aligned_forming_ema200_slope,aligned_closed_ret_1d,aligned_forming_ret_1d,aligned_closed_ret_3d,aligned_forming_ret_3d,aligned_closed_ret_5d,aligned_forming_ret_5d,aligned_closed_ret_10d,aligned_forming_ret_10d,aligned_closed_rsi14_delta,aligned_forming_rsi14_delta
L01733,XAU,LONG,53583,2026-01-16T03:05:03+00:00,3,Asia,Friday,sub2,FILLED_CLOSED,True,53586.0,53613.0,win,6.21643446150938,0.9749076069132867,196,-0.7611919932036221,NONE,,1.9569607426992333,1.5731584589857115,1.0750539641786716,1.078527790408985,3.9512599052421726,3.5866590037397015,0.8005175240570402,0.8127140579997782,9.853913902107747,9.539829561619499,0.48707535110811756,0.4932888216403444,-0.0022412267257639223,-0.003789699003611651,0.004124470735706428,0.0025348017421366214,0.03088958999554651,0.01976081568836182,0.06872737098582106,0.061503652442344986,69.7466457235721,-0.4624063845928674,67.40398389980085,-1.5625634825211563,80.16254079700018,1.7367476617045883,HH,13.0,HL,5.0,1.9569607426992333,1.5731584589857115,1.0750539641786716,1.078527790408985,3.9512599052421726,3.5866590037397015,0.8005175240570402,0.8127140579997782,9.853913902107747,9.539829561619499,0.48707535110811756,0.4932888216403444,-0.0022412267257639223,-0.003789699003611651,0.004124470735706428,0.0025348017421366214,0.03088958999554651,0.01976081568836182,0.06872737098582106,0.061503652442344986,-0.4624063845928674,-1.5625634825211563
L01734,XAU,SHORT,53690,2026-01-16T12:00:03+00:00,12,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,53691.0,53694.0,win,5.298636184072166,0.9706886492148488,196,-1.2414430266205074,NONE,,1.9569607426992333,1.7085862783549837,1.0750539641786716,1.0927833503425908,3.9512599052421726,3.7304724465993337,0.8005175240570402,0.8185839944430238,9.853913902107747,9.688023554063642,0.48707535110811756,0.4947782084990794,-0.0022412267257639223,-0.0011900764136085103,0.004124470735706428,0.005150928191809447,0.03088958999554651,0.02242189362563272,0.06872737098582106,0.06427365880696495,69.7466457235721,-0.4624063845928674,68.99363151778735,0.02708413546534416,80.16254079700018,1.7367476617045883,HH,13.0,HL,5.0,-1.9569607426992333,-1.7085862783549837,-1.0750539641786716,-1.0927833503425908,-3.9512599052421726,-3.7304724465993337,-0.8005175240570402,-0.8185839944430238,-9.853913902107747,-9.688023554063642,-0.48707535110811756,-0.4947782084990794,0.0022412267257639223,0.0011900764136085103,-0.004124470735706428,-0.005150928191809447,-0.03088958999554651,-0.02242189362563272,-0.06872737098582106,-0.06427365880696495,0.4624063845928674,-0.02708413546534416
L01735,XAU,LONG,53710,2026-01-16T13:40:03+00:00,13,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,53720.0,53721.0,win,13.61807007600055,0.9883873431389674,196,-0.11633966755103704,NONE,,1.9569607426992333,1.5880567606414593,1.0750539641786716,1.0800960326885451,3.9512599052421726,3.602479800854017,0.8005175240570402,0.8133598048207703,9.853913902107747,9.556132259346494,0.48707535110811756,0.4934526678486573,-0.0022412267257639223,-0.0035037166868516338,0.004124470735706428,0.002822599634758292,0.03088958999554651,0.020053558656708922,0.06872737098582106,0.061808378536294284,69.7466457235721,-0.4624063845928674,67.57526462444534,-1.3912827578766667,80.16254079700018,1.7367476617045883,HH,13.0,HL,5.0,1.9569607426992333,1.5880567606414593,1.0750539641786716,1.0800960326885451,3.9512599052421726,3.602479800854017,0.8005175240570402,0.8133598048207703,9.853913902107747,9.556132259346494,0.48707535110811756,0.4934526678486573,-0.0022412267257639223,-0.0035037166868516338,0.004124470735706428,0.002822599634758292,0.03088958999554651,0.020053558656708922,0.06872737098582106,0.061808378536294284,-0.4624063845928674,-1.3912827578766667
L01736,XAU,SHORT,53729,2026-01-16T15:15:03+00:00,15,Londres/NY (overlap),Friday,sub2,FILLED_CLOSED,True,53730.0,53730.0,win,11.617830591570964,0.9864151552566596,196,-0.3415075214899548,NONE,,1.9569607426992333,1.6102913472034694,1.0750539641786716,1.0824365154845408,3.9512599052421726,3.6260911420019006,0.8005175240570402,0.8143235330308929,9.853913902107747,9.580462800651189,0.48707535110811756,0.4936971959019679,-0.0022412267257639223,-0.0030769097444141857,0.004124470735706428,0.0032521161866256327,0.03088958999554651,0.02049045535946952,0.06872737098582106,0.06226315914620362,69.7466457235721,-0.4624063845928674,67.83251328907164,-1.1340340932503636,80.16254079700018,1.7367476617045883,HH,13.0,HL,5.0,-1.9569607426992333,-1.6102913472034694,-1.0750539641786716,-1.0824365154845408,-3.9512599052421726,-3.6260911420019006,-0.8005175240570402,-0.8143235330308929,-9.853913902107747,-9.580462800651189,-0.48707535110811756,-0.4936971959019679,0.0022412267257639223,0.0030769097444141857,-0.004124470735706428,-0.0032521161866256327,-0.03088958999554651,-0.02049045535946952,-0.06872737098582106,-0.06226315914620362,0.4624063845928674,1.1340340932503636
L01737,XAU,LONG,53738,2026-01-16T16:00:03+00:00,16,Nueva York,Friday,sub2,EXPIRED,False,,,,,,196,-3.149764602580913,NONE,,1.9569607426992333,1.3558012671019322,1.0750539641786716,1.0556480860001698,3.9512599052421726,3.355843162203683,0.8005175240570402,0.803293003243202,9.853913902107747,9.301983082205437,0.48707535110811756,0.4908984047618126,-0.0022412267257639223,-0.007962007682524964,0.004124470735706428,-0.0016639950882492136,0.03088958999554651,0.015489873200157517,0.06872737098582106,0.057057883414105,69.7466457235721,-0.4624063845928674,65.00032137940889,-3.9662260029131176,80.16254079700018,1.7367476617045883,HH,13.0,HL,5.0,1.9569607426992333,1.3558012671019322,1.0750539641786716,1.0556480860001698,3.9512599052421726,3.355843162203683,0.8005175240570402,0.803293003243202,9.853913902107747,9.301983082205437,0.48707535110811756,0.4908984047618126,-0.0022412267257639223,-0.007962007682524964,0.004124470735706428,-0.0016639950882492136,0.03088958999554651,0.015489873200157517,0.06872737098582106,0.057057883414105,-0.4624063845928674,-3.9662260029131176
L01738,XAU,SHORT,53833,2026-01-19T01:00:03+00:00,1,Asia,Monday,sub2,FILLED_CLOSED,True,53834.0,53845.0,win,18.63422080629971,0.9914867446940804,197,-0.5382093848139738,ALIGNED,,1.54956493806976,2.2230513855704808,1.0727288993292594,1.0568464371263024,3.554646194243085,4.2871522448394135,0.8089876362494078,0.8127905935022997,9.485619127850919,10.289696944713693,0.49130077310446235,0.4954267658715594,-0.004134177703345416,0.01588395566450607,0.002188136098751319,0.009416697398508358,0.019408193476489064,0.015856772374856744,0.06113659601099686,0.04958677128669026,67.198817818897,-1.7677295634250072,71.49018950242261,0.3833325584205909,80.45471645435728,1.750313851368826,HH,2.0,HL,6.0,-1.54956493806976,-2.2230513855704808,-1.0727288993292594,-1.0568464371263024,-3.554646194243085,-4.2871522448394135,-0.8089876362494078,-0.8127905935022997,-9.485619127850919,-10.289696944713693,-0.49130077310446235,-0.4954267658715594,0.004134177703345416,-0.01588395566450607,-0.002188136098751319,-0.009416697398508358,-0.019408193476489064,-0.015856772374856744,-0.06113659601099686,-0.04958677128669026,1.7677295634250072,-0.3833325584205909
L01739,XAU,LONG,53846,2026-01-19T02:05:03+00:00,2,Asia,Monday,sub2,FILLED_CLOSED,True,53847.0,53885.0,win,9.02205808484996,0.9825747127145873,197,-0.35300733061450673,NONE,,1.54956493806976,2.14101470225207,1.0727288993292594,1.0482109967770026,3.554646194243085,4.2000358907273,0.8089876362494078,0.8092348239467035,9.485619127850919,10.19992703123173,0.49130077310446235,0.4945245556858119,-0.004134177703345416,0.01429690892461986,0.002188136098751319,0.00783975401844964,0.019408193476489064,0.014269768101583946,0.06113659601099686,0.047947072919263395,67.198817818897,-1.7677295634250072,71.11257689262925,0.00571994862723102,80.45471645435728,1.750313851368826,HH,2.0,HL,6.0,1.54956493806976,2.14101470225207,1.0727288993292594,1.0482109967770026,3.554646194243085,4.2000358907273,0.8089876362494078,0.8092348239467035,9.485619127850919,10.19992703123173,0.49130077310446235,0.4945245556858119,-0.004134177703345416,0.01429690892461986,0.002188136098751319,0.00783975401844964,0.019408193476489064,0.014269768101583946,0.06113659601099686,0.047947072919263395,-1.7677295634250072,0.00571994862723102
L01740,XAU,LONG,53958,2026-01-19T11:25:03+00:00,11,Londres,Monday,sub2,FILLED_CLOSED,True,53959.0,53961.0,loss,-2.9118986691291866,-1.058141675707295,197,0.7110095074613622,NONE,,1.54956493806976,2.193700358365395,1.0727288993292594,1.0537568553152439,3.554646194243085,4.255983816568993,0.8089876362494078,0.8115184127565755,9.485619127850919,10.257579127827062,0.49130077310446235,0.4951039737420463,-0.004134177703345416,0.015316143191428088,0.002188136098751319,0.008852499698446106,0.019408193476489064,0.01528897509545402,0.06113659601099686,0.04900012115112,67.198817818897,-1.7677295634250072,71.35622704065057,0.2493700966485477,80.45471645435728,1.750313851368826,HH,2.0,HL,6.0,1.54956493806976,2.193700358365395,1.0727288993292594,1.0537568553152439,3.554646194243085,4.255983816568993,0.8089876362494078,0.8115184127565755,9.485619127850919,10.257579127827062,0.49130077310446235,0.4951039737420463,-0.004134177703345416,0.015316143191428088,0.002188136098751319,0.008852499698446106,0.019408193476489064,0.01528897509545402,0.06113659601099686,0.04900012115112,-1.7677295634250072,0.2493700966485477
L01741,XAU,LONG,53966,2026-01-19T12:05:03+00:00,12,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,53967.0,53968.0,win,4.147709995705554,0.9628572953705409,197,0.526318985818368,NONE,,1.54956493806976,2.1621901751360464,1.0727288993292594,1.0504399939226743,3.554646194243085,4.2225225384028455,0.8089876362494078,0.810152646300805,9.485619127850919,10.22309862096258,0.49130077310446235,0.49475743598461136,-0.004134177703345416,0.01470656060538825,0.002188136098751319,0.008246797799758789,0.019408193476489064,0.01467940882078509,0.06113659601099686,0.04837031514350801,67.198817818897,-1.7677295634250072,71.21100151078011,0.10414456677808914,80.45471645435728,1.750313851368826,HH,2.0,HL,6.0,1.54956493806976,2.1621901751360464,1.0727288993292594,1.0504399939226743,3.554646194243085,4.2225225384028455,0.8089876362494078,0.810152646300805,9.485619127850919,10.22309862096258,0.49130077310446235,0.49475743598461136,-0.004134177703345416,0.01470656060538825,0.002188136098751319,0.008246797799758789,0.019408193476489064,0.01467940882078509,0.06113659601099686,0.04837031514350801,-1.7677295634250072,0.10414456677808914
L01742,XAU,SHORT,53984,2026-01-19T13:35:03+00:00,13,Londres/NY (overlap),Monday,sub2,FILLED_CLOSED,True,53985.0,53985.0,win,3.228900600954148,0.9527870484148124,197,-0.1424069181462002,NONE,,1.54956493806976,2.231935412962055,1.0727288993292594,1.057781597904363,3.554646194243085,4.296586366806313,0.8089876362494078,0.8131756597050357,9.485619127850919,10.299418429518454,0.49130077310446235,0.49552446923643356,-0.004134177703345416,0.016055822275131162,0.002188136098751319,0.009587469882435203,0.019408193476489064,0.016028634386629936,0.06113659601099686,0.049764339718529484,67.198817818897,-1.7677295634250072,71.53049084002518,0.42363389602316204,80.45471645435728,1.750313851368826,HH,2.0,HL,6.0,-1.54956493806976,-2.231935412962055,-1.0727288993292594,-1.057781597904363,-3.554646194243085,-4.296586366806313,-0.8089876362494078,-0.8131756597050357,-9.485619127850919,-10.299418429518454,-0.49130077310446235,-0.49552446923643356,0.004134177703345416,-0.016055822275131162,-0.002188136098751319,-0.009587469882435203,-0.019408193476489064,-0.016028634386629936,-0.06113659601099686,-0.049764339718529484,1.7677295634250072,-0.42363389602316204
L01743,XAU,SHORT,54019,2026-01-19T16:30:03+00:00,16,Nueva York,Monday,sub2,FILLED_CLOSED,True,54020.0,54034.0,loss,-5.075244228497468,-1.032551790422174,197,-0.22452011135673772,NONE,,1.54956493806976,2.2362087425934494,1.0727288993292594,1.0582314220760862,3.554646194243085,4.3011242988916605,0.8089876362494078,0.8133608814228048,9.485619127850919,10.304094586766317,0.49130077310446235,0.49557146579168776,-0.004134177703345416,0.016138492290368574,0.002188136098751319,0.009669613608881052,0.019408193476489064,0.016111302189761374,0.06113659601099686,0.04984975238194585,67.198817818897,-1.7677295634250072,71.54983573666365,0.4429787926616342,80.45471645435728,1.750313851368826,HH,2.0,HL,6.0,-1.54956493806976,-2.2362087425934494,-1.0727288993292594,-1.0582314220760862,-3.554646194243085,-4.3011242988916605,-0.8089876362494078,-0.8133608814228048,-9.485619127850919,-10.304094586766317,-0.49130077310446235,-0.49557146579168776,0.004134177703345416,-0.016138492290368574,-0.002188136098751319,-0.009669613608881052,-0.019408193476489064,-0.016111302189761374,-0.06113659601099686,-0.04984975238194585,1.7677295634250072,-0.4429787926616342
L01744,XAU,SHORT,54047,2026-01-19T18:50:03+00:00,18,Nueva York,Monday,sub2,FILLED_CLOSED,True,54048.0,54051.0,win,4.13871355370884,0.9627795623037466,197,-0.7860729584471982,ALIGNED,,1.54956493806976,2.297868390932691,1.0727288993292594,1.0647219113749509,3.554646194243085,4.36660188211259,0.8089876362494078,0.8160334358399817,9.485619127850919,10.371566613582154,0.49130077310446235,0.4962495766139578,-0.004134177703345416,0.01733133358917527,0.002188136098751319,0.010854861114413706,0.019408193476489064,0.017304111570207364,0.06113659601099686,0.05108216720697672,67.198817818897,-1.7677295634250072,71.82606431115373,0.7192073671517107,80.45471645435728,1.750313851368826,HH,2.0,HL,6.0,-1.54956493806976,-2.297868390932691,-1.0727288993292594,-1.0647219113749509,-3.554646194243085,-4.36660188211259,-0.8089876362494078,-0.8160334358399817,-9.485619127850919,-10.371566613582154,-0.49130077310446235,-0.4962495766139578,0.004134177703345416,-0.01733133358917527,-0.002188136098751319,-0.010854861114413706,-0.019408193476489064,-0.017304111570207364,-0.06113659601099686,-0.05108216720697672,1.7677295634250072,-0.7192073671517107
L01745,XAU,LONG,54069,2026-01-20T00:10:03+00:00,0,Asia,Tuesday,sub2,FILLED_CLOSED,True,54070.0,54071.0,loss,-3.501624981020541,-1.047880896542431,198,-0.04872028700218855,NONE,,2.211095345269527,1.967238935701936,1.0457011751105516,1.0412876736624475,4.251308894079357,4.04925457046361,0.8036641452424208,0.8113384693468596,10.182208112831582,10.044479938845383,0.48963630193929847,0.49470817366035236,0.016172865612493474,-0.0006412002068967646,0.009703768105666302,0.011322949864266709,0.016145674592115893,0.017743394166249576,0.049885266068313575,0.03856472211097753,71.55787140530705,0.45101446130503575,71.14764633089447,1.4010006073223735,81.43316527904607,1.743404421542059,HH,3.0,HL,7.0,2.211095345269527,1.967238935701936,1.0457011751105516,1.0412876736624475,4.251308894079357,4.04925457046361,0.8036641452424208,0.8113384693468596,10.182208112831582,10.044479938845383,0.48963630193929847,0.49470817366035236,0.016172865612493474,-0.0006412002068967646,0.009703768105666302,0.011322949864266709,0.016145674592115893,0.017743394166249576,0.049885266068313575,0.03856472211097753,0.45101446130503575,1.4010006073223735
L01746,XAU,LONG,54079,2026-01-20T01:00:03+00:00,1,Asia,Tuesday,sub2,EXPIRED,False,,,,,,198,0.1048022803041766,NONE,,2.211095345269527,1.971216489083222,1.0457011751105516,1.0417063634920625,4.251308894079357,4.053478411979965,0.8036641452424208,0.8115108710414056,10.182208112831582,10.048832438342743,0.48963630193929847,0.49475191737389357,0.016172865612493474,-0.0005645559083761763,0.009703768105666302,0.011400511735024405,0.016145674592115893,0.01782144844318793,0.049885266068313575,0.03864437324789743,71.55787140530705,0.45101446130503575,71.19643390570363,1.4497881821315275,81.43316527904607,1.743404421542059,HH,3.0,HL,7.0,2.211095345269527,1.971216489083222,1.0457011751105516,1.0417063634920625,4.251308894079357,4.053478411979965,0.8036641452424208,0.8115108710414056,10.182208112831582,10.048832438342743,0.48963630193929847,0.49475191737389357,0.016172865612493474,-0.0005645559083761763,0.009703768105666302,0.011400511735024405,0.016145674592115893,0.01782144844318793,0.049885266068313575,0.03864437324789743,0.45101446130503575,1.4497881821315275
L01747,XAU,SHORT,54090,2026-01-20T01:55:03+00:00,1,Asia,Tuesday,sub2,FILLED_CLOSED,True,54091.0,54111.0,loss,-5.843341803509247,-1.028152450711491,198,0.5400404298189422,NONE,,2.211095345269527,1.9868933824379744,1.0457011751105516,1.043356562792557,4.251308894079357,4.070126010805601,0.8036641452424208,0.8121903648710164,10.182208112831582,10.065987122115844,0.48963630193929847,0.49492432625603877,0.016172865612493474,-0.0002624746088999141,0.009703768105666302,0.011706209499379321,0.016145674592115893,0.018129086948104056,0.049885266068313575,0.03895830552218214,71.55787140530705,0.45101446130503575,71.3893756781013,1.6427299545292016,81.43316527904607,1.743404421542059,HH,3.0,HL,7.0,-2.211095345269527,-1.9868933824379744,-1.0457011751105516,-1.043356562792557,-4.251308894079357,-4.070126010805601,-0.8036641452424208,-0.8121903648710164,-10.182208112831582,-10.065987122115844,-0.48963630193929847,-0.49492432625603877,-0.016172865612493474,0.0002624746088999141,-0.009703768105666302,-0.011706209499379321,-0.016145674592115893,-0.018129086948104056,-0.049885266068313575,-0.03895830552218214,-0.45101446130503575,-1.6427299545292016
L01748,XAU,SHORT,54145,2026-01-20T06:30:03+00:00,6,Asia,Tuesday,sub2,FILLED_CLOSED,True,54146.0,54153.0,loss,-8.354461310366787,-1.0195253835413727,198,-0.8254115910983191,ALIGNED,,2.211095345269527,2.423213211590514,1.0457011751105516,1.0892849658612536,4.251308894079357,4.533462547645613,0.8036641452424208,0.8311020602522404,10.182208112831582,10.543436864464235,0.48963630193929847,0.499722816128883,0.016172865612493474,0.008145062394453537,0.009703768105666302,0.020214400076261924,0.016145674592115893,0.02669129228230712,0.049885266068313575,0.04769567925955582,71.55787140530705,0.45101446130503575,73.49887665532862,3.7522309317565146,81.43316527904607,1.743404421542059,HH,3.0,HL,7.0,-2.211095345269527,-2.423213211590514,-1.0457011751105516,-1.0892849658612536,-4.251308894079357,-4.533462547645613,-0.8036641452424208,-0.8311020602522404,-10.182208112831582,-10.543436864464235,-0.48963630193929847,-0.499722816128883,-0.016172865612493474,-0.008145062394453537,-0.009703768105666302,-0.020214400076261924,-0.016145674592115893,-0.02669129228230712,-0.049885266068313575,-0.04769567925955582,-0.45101446130503575,-3.7522309317565146
