signal_bar,entry_bar,exit_bar,entry_time_utc,direction,entry_price,stop,target,exit_price,outcome,pnl_r,pnl_usd,nights_held,sub_periodo,session_utc,hour_utc,weekday,weekday_num,rsi_entry,adx_entry,atr_entry,atr_pct_entry,ema_entry,close_entry,dist_ema,dist_ema_abs,dist_ema_atr,htf_resistencia,htf_soporte,htf_width,htf_width_atr,htf_pos_in_block,htf_age_bars,d1_trend,aligned_with_d1,divergencia_score,divergencia_reason,tendencia_score,tendencia_reason,cvp_score,cvp_reason,cvp_margin,cvp_n_closed_before,cvp_aciertos_pct_causal,nodo_score,nodo_reason
1321,1322,1345,2025-04-22T14:05:03+00:00,LONG,3429.476608539079,3408.463656,3450.4895610781577,3408.463656,loss,-1.0075667614869424,-21.171952539078575,0,sub1,Londres/NY (overlap),14,Martes,1,43.767309680953296,33.92245318980403,9.955178841423093,0.29057137891003665,3428.9525149176825,3426.07,-2.882514917682329,2.882514917682329,0.2895492852110604,3464.803,3408.6,56.202999999999975,5.645604252345682,0.3108374997775966,33,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -11.5 pts (38.9% aciertos vs 50.4% necesario) (gate desactivado en esta fase, se registra igual)",-11.489449185459058,36,38.88888888888889,-1,"POC~3426.163, zona 3420.309-3453.094 -- nodo en el camino a la salida"
1359,1370,1387,2025-04-22T18:05:03+00:00,LONG,3394.411023204528,3371.85912024,3416.9629261690566,3371.85912024,loss,-1.0070725738865864,-22.711402964528133,0,sub1,Nueva York,18,Martes,1,43.00731317901774,24.874521632747296,7.257778161358908,0.21382467259074295,3398.8669256571166,3394.266,-4.600925657116477,4.600925657116477,0.6339303234166397,3464.803,3371.994,92.80899999999974,12.787522288036245,0.2399767263950694,81,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -12.5 pts (37.8% aciertos vs 50.4% necesario) (gate desactivado en esta fase, se registra igual)",-12.51468230259131,37,37.83783783783784,-1,"POC~3428.066, zona 3391.329-3445.468 -- nodo en el camino a la salida"
1393,1401,1405,2025-04-22T20:40:03+00:00,LONG,3376.914921491946,3366.5833312799996,3387.246511703893,3366.5833312799996,loss,-1.0154380881091587,-10.491090211946357,0,sub1,Nueva York,20,Martes,1,46.65913682571514,34.28981095088729,4.493745004350358,0.13295902104032753,3379.6750928629526,3379.797,0.12190713704740119,0.12190713704740119,0.027128183047632627,3464.803,3366.718,98.08500000000004,21.827006184161483,0.13334352857215856,112,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -13.9 pts (36.8% aciertos vs 50.8% necesario) (gate desactivado en esta fase, se registra igual)",-13.932218905327758,38,36.84210526315789,0,"POC~3425.978, zona 3391.239-3456.629 -- sin nodo en el camino"
1418,1423,1435,2025-04-22T23:30:03+00:00,LONG,3336.204311961028,3315.6983667599998,3356.710257162056,3356.710257162056,win,0.9141127130335137,18.744745201028472,1,sub1,Post-NY / transicion,23,Martes,1,41.64800052758202,40.74372506379103,8.117267449072333,0.24329608877998488,3338.6157523024553,3336.374,-2.241752302455552,2.241752302455552,0.2761708070505607,3349.967,3315.831,34.13599999999997,4.205356077543206,0.6017986876025219,18,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -14.5 pts (35.9% aciertos vs 50.4% necesario) (gate desactivado en esta fase, se registra igual)",-14.492694863256801,39,35.8974358974359,-1,"POC~3327.921, zona 3324.365-3341.433 -- nodo en el camino a la salida"
1447,1448,1449,2025-04-23T01:35:03+00:00,SHORT,3363.9842916073076,3380.8372280800004,3347.1313551346148,3380.8372280800004,loss,-1.0094642260272086,-17.01243647269257,0,sub1,Asia,1,Miercoles,2,64.49666597086383,29.349182776263255,7.847165930759579,0.23263227714997478,3365.403015975414,3373.206,7.802984024586294,7.802984024586294,0.9943696990017633,3380.702,3315.831,64.8710000000001,8.266806203971884,0.8844475959982105,43,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -13.0 pts (37.5% aciertos vs 50.5% necesario) (gate desactivado en esta fase, se registra igual)",-12.974694722368561,40,37.5,-1,"POC~3341.509, zona 3321.237-3367.187 -- nodo en el camino a la salida"
1454,1455,1461,2025-04-23T02:10:03+00:00,SHORT,3374.309274397313,3386.7814658400002,3361.8370829546257,3361.8370829546257,win,0.987211549731842,12.312691442687537,0,sub1,Asia,2,Miercoles,2,55.230828327260646,27.017490813601363,7.520823151330661,0.2230226447392184,3373.9884629515727,3372.224,-1.7644629515725683,1.7644629515725683,0.23461034996686253,3386.646,3315.831,70.81500000000005,9.415857622908037,0.7963425827861327,50,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -14.1 pts (36.6% aciertos vs 50.6% necesario) (gate desactivado en esta fase, se registra igual)",-14.056061119040038,41,36.58536585365854,-1,"POC~3340.911, zona 3321.732-3371.893 -- nodo en el camino a la salida"
1519,1520,1539,2025-04-23T07:35:03+00:00,LONG,3310.533364487512,3291.6313294799997,3329.435399495024,3329.435399495024,win,0.9915882073048504,18.74303500751239,0,sub1,Asia/Londres (overlap),7,Miercoles,2,44.812010771561425,41.183000631590865,6.566965104797676,0.19825380863372227,3310.8210007202024,3312.403,1.581999279797401,1.581999279797401,0.24090264750175513,3386.646,3291.763,94.88300000000027,14.448531168633878,0.2175310645742632,115,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -12.3 pts (38.1% aciertos vs 50.4% necesario) (gate desactivado en esta fase, se registra igual)",-12.325351539520298,42,38.095238095238095,-1,"POC~3341.181, zona 3303.623-3358.972 -- nodo en el camino a la salida"
1577,1579,1584,2025-04-23T12:30:03+00:00,LONG,3326.384266904971,3313.63844916,3339.1300846499416,3313.63844916,loss,-1.0125531372879537,-12.90581774497059,0,sub1,Londres/NY (overlap),12,Miercoles,2,44.88852661962546,16.164108157206204,5.8396811080374835,0.17571305658532624,3326.330155594683,3323.419,-2.9111555946833505,2.9111555946833505,0.4985127682188951,3339.051,3313.771,25.279999999999745,4.329003507606854,0.3816455696202445,14,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -11.1 pts (39.5% aciertos vs 50.6% necesario) (gate desactivado en esta fase, se registra igual)",-11.09277314346803,43,39.53488372093023,-1,"POC~3323.778, zona 3317.984-3334.838 -- nodo en el camino a la salida"
1605,1611,1630,2025-04-23T15:10:03+00:00,LONG,3281.405977548069,3259.91159832,3302.9003567761383,3302.9003567761383,win,0.9926027172819202,21.33537922806954,0,sub1,Londres/NY (overlap),15,Miercoles,2,40.444629243491335,27.03889398206203,9.131469635448967,0.2786064850081346,3284.3418770212443,3277.551,-6.7908770212443414,6.7908770212443414,0.7436784320983458,3339.051,3260.042,79.00900000000001,8.652385996366004,0.22160766494956285,46,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -11.7 pts (38.6% aciertos vs 50.4% necesario) (gate desactivado en esta fase, se registra igual)",-11.733500499541172,44,38.63636363636363,-1,"POC~3278.148, zona 3266.626-3312.715 -- nodo en el camino a la salida"
1727,1728,1737,2025-04-24T01:55:03+00:00,SHORT,3352.152661922194,3367.70870296,3336.596620884388,3336.596620884388,win,0.9897788904250618,15.397041037806503,0,sub1,Asia,1,Jueves,3,66.00469779766142,54.588682566275146,6.564573222903023,0.19552165898040438,3352.9700985495488,3357.466,4.495901450451129,4.495901450451129,0.6848733798513296,3367.574,3294.975,72.59900000000016,11.059210939518627,0.8607694320858393,47,bajista,True,0,sin divergencia vigente,-1,tendencia con momentum en ambas ventanas -- en contra de la entrada,0,"no cubre costos -- margen -10.5 pts (40.0% aciertos vs 50.5% necesario) (gate desactivado en esta fase, se registra igual)",-10.511055478748034,45,40.0,-1,"POC~3356.987, zona 3322.200-3367.574 -- nodo en el camino a la salida"
1848,1849,1857,2025-04-24T12:00:03+00:00,SHORT,3337.3517576269905,3344.12175952,3330.581755733981,3344.12175952,loss,-1.0236336713827312,-6.930001893009376,0,sub1,Londres/NY (overlap),12,Jueves,3,56.866610903034285,12.229065553602599,3.82271774409763,0.1144830987678346,3337.622410299761,3339.111,1.4885897002386628,1.4885897002386628,0.38940612409511055,3343.988,3334.941,9.047000000000025,2.3666408575335742,0.460926273902958,8,bajista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -9.9 pts (41.3% aciertos vs 51.2% necesario) (gate desactivado en esta fase, se registra igual)",-9.877335743050672,46,41.30434782608695,-1,"POC~3339.276, zona 3336.826-3340.972 -- nodo en el camino a la salida"
1878,1880,1882,2025-04-24T14:35:03+00:00,LONG,3317.3077356179733,3306.642729,3327.9727422359465,3327.9727422359465,win,0.9850445474894544,10.505506617973424,0,sub1,Londres/NY (overlap),14,Jueves,3,47.0150920496517,29.146636056016813,5.779185123949981,0.17402372247523068,3318.3695858566552,3320.918,2.5484141433448713,2.5484141433448713,0.4409642689561519,3344.719,3306.775,37.94399999999996,6.565631518317905,0.37273350200295285,39,bajista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -10.3 pts (40.4% aciertos vs 50.8% necesario) (gate desactivado en esta fase, se registra igual)",-10.324584825448397,47,40.42553191489361,-1,"POC~3339.186, zona 3317.842-3343.138 -- nodo en el camino a la salida"
1946,1947,1954,2025-04-24T20:10:03+00:00,SHORT,3340.1556655990435,3347.16488124,3333.146449958087,3347.16488124,loss,-1.022827090532775,-7.169215640956281,0,sub1,Nueva York,20,Jueves,3,53.227362345170874,29.053270818379676,2.6846213161483443,0.08039179583018691,3340.0427939684214,3339.422,-0.620793968421367,0.620793968421367,0.23124079537296788,3347.031,3306.775,40.25599999999986,14.995038502396898,0.8109846979332286,106,bajista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -9.5 pts (41.7% aciertos vs 51.1% necesario) (gate desactivado en esta fase, se registra igual)",-9.474687859973109,48,41.66666666666667,-1,"POC~3336.128, zona 3321.871-3341.999 -- nodo en el camino a la salida"
2003,2004,2021,2025-04-25T02:15:03+00:00,LONG,3350.2445198390355,3342.77228376,3357.716755918071,3342.77228376,loss,-1.0213456853226643,-7.631736079035363,0,sub1,Asia,2,Viernes,4,48.37452567264511,12.993264581586786,4.513638775264859,0.13470637316785442,3350.3182860176457,3350.724,0.40571398235442757,0.40571398235442757,0.08988623205245759,3370.789,3342.906,27.883000000000266,6.177499216995738,0.28038589821755683,47,sin_secuencia,,-1,divergencia bajista RSI vigente -- en contra de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -10.3 pts (40.8% aciertos vs 51.1% necesario) (gate desactivado en esta fase, se registra igual)",-10.254303454225244,49,40.816326530612244,-1,"POC~3352.781, zona 3347.553-3360.333 -- nodo en el camino a la salida"
2055,2056,2064,2025-04-25T06:35:03+00:00,LONG,3300.1989236273157,3286.8805195200002,3313.517327734631,3313.517327734631,win,0.98798654863521,13.158404107315619,0,sub1,Asia,6,Viernes,4,44.12479281186317,55.06442832578758,6.397833080889103,0.1936197358340862,3300.8343199923443,3304.329,3.4946800076559157,3.4946800076559157,0.5462286939143248,3370.789,3287.012,83.77700000000004,13.094589830774018,0.2067035105100445,99,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -10.6 pts (40.0% aciertos vs 50.6% necesario) (gate desactivado en esta fase, se registra igual)",-10.600672568240043,50,40.0,0,"POC~3351.590, zona 3318.428-3370.789 -- sin nodo en el camino"
2114,2115,2116,2025-04-25T11:30:03+00:00,LONG,3298.588656572888,3294.22622568,3302.951087465776,3294.22622568,loss,-1.036562183772306,-4.521930892887667,0,sub1,Londres,11,Viernes,4,47.74851762412509,15.65670080188713,3.5074701083131754,0.10632953701506498,3298.6025555616743,3298.679,0.07644443832577963,0.07644443832577963,0.021794751192489435,3299.624,3294.358,5.265999999999622,1.5013670358924782,0.8205469046715198,2,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -10.6 pts (41.2% aciertos vs 51.8% necesario) (gate desactivado en esta fase, se registra igual)",-10.645907850575256,51,41.17647058823529,-1,"POC~3297.978, zona 3295.894-3299.624 -- nodo en el camino a la salida"
2121,2122,2133,2025-04-25T12:05:03+00:00,LONG,3295.854388763134,3287.77948356,3303.9292939662682,3287.77948356,loss,-1.019752553867486,-8.234405203133974,0,sub1,Londres/NY (overlap),12,Viernes,4,48.958524220690336,19.557823165864452,4.088521381819199,0.12400893860063081,3296.0240212611134,3296.957,0.9329787388865043,0.9329787388865043,0.22819465810678302,3300.01,3287.911,12.09900000000016,2.9592605419166658,0.7476650962889249,9,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -10.6 pts (40.4% aciertos vs 51.0% necesario) (gate desactivado en esta fase, se registra igual)",-10.606108320338436,52,40.38461538461539,-1,"POC~3295.221, zona 3291.944-3299.002 -- nodo en el camino a la salida"
2142,2144,2194,2025-04-25T13:55:03+00:00,LONG,3280.0712407168,3264.94139712,3295.2010843135995,3295.2010843135995,win,0.9894909686949254,14.970843596800023,0,sub1,Londres/NY (overlap),13,Viernes,4,44.55339705694935,27.487593585508648,6.511388536616808,0.19843995870576495,3280.4344267854012,3281.289,0.8545732145989859,0.8545732145989859,0.13124285393096904,3303.054,3265.072,37.98199999999997,5.833164429738466,0.4269654046653707,31,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -10.9 pts (39.6% aciertos vs 50.5% necesario) (gate desactivado en esta fase, se registra igual)",-10.902810055820922,53,39.62264150943396,-1,"POC~3294.350, zona 3276.150-3299.889 -- nodo en el camino a la salida"
2234,2241,2244,2025-04-27T23:05:03+00:00,SHORT,3315.7492030247713,3330.4062109200004,3301.0921951295422,3301.0921951295422,win,0.98911783352101,14.497507895229319,0,sub1,Post-NY / transicion,23,Domingo,6,57.65734072020974,38.24991004922797,4.326342817631953,0.13048434380207619,3313.351269574187,3315.603,2.2517304258130935,2.2517304258130935,0.5204697178957238,3330.273,3308.304,21.96900000000005,5.0779609767551666,0.3322408848832428,12,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -9.8 pts (40.7% aciertos vs 50.5% necesario) (gate desactivado en esta fase, se registra igual)",-9.805073251936719,54,40.74074074074074,-1,"POC~3310.592, zona 3309.219-3322.035 -- nodo en el camino a la salida"
2252,2254,2262,2025-04-28T00:10:03+00:00,LONG,3306.6091062100413,3298.4740557600003,3314.7441566600824,3314.7441566600824,win,0.9803934836078432,7.975550450041283,0,sub1,Asia,0,Lunes,0,48.72417489538808,20.456461461496044,4.977904437117853,0.15051582251968726,3307.256046458077,3307.23,-0.026046458076962153,0.026046458076962153,0.005232414242978666,3330.273,3298.606,31.666999999999916,6.361512238739306,0.27233397543183185,25,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -9.2 pts (41.8% aciertos vs 51.0% necesario) (gate desactivado en esta fase, se registra igual)",-9.165217123119113,55,41.81818181818181,-1,"POC~3308.502, zona 3299.925-3314.440 -- nodo en el camino a la salida"
2284,2285,2291,2025-04-28T02:45:03+00:00,LONG,3279.923422783405,3267.9712759199997,3291.87556964681,3291.87556964681,win,0.9866551171247648,11.79264686340548,0,sub1,Asia,2,Lunes,0,44.95456545384599,35.74559861476894,5.841125968755873,0.17784978939993884,3280.59720389365,3284.303,3.7057961063496805,3.7057961063496805,0.6344318075268276,3330.273,3268.102,62.17100000000028,10.643667048536937,0.26058773383088496,56,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -7.8 pts (42.9% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-7.808009612188087,56,42.857142857142854,-1,"POC~3310.845, zona 3286.235-3327.683 -- nodo en el camino a la salida"
2406,2407,2408,2025-04-28T12:55:03+00:00,SHORT,3297.027547286354,3302.4160913600003,3291.639003212708,3291.639003212708,win,0.9704929573134101,5.2295440736465935,0,sub1,Londres/NY (overlap),12,Lunes,0,55.82409054090785,31.3953258031656,3.364731151961423,0.10207956021768873,3296.897924626915,3296.185,-0.7129246269150826,0.7129246269150826,0.2118816020410704,3302.284,3284.888,17.396000000000186,5.170101031655808,0.6494021614164122,19,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -7.6 pts (43.9% aciertos vs 51.5% necesario) (gate desactivado en esta fase, se registra igual)",-7.615703011525717,57,43.859649122807014,-1,"POC~3297.573, zona 3292.136-3300.110 -- nodo en el camino a la salida"
2411,2415,2424,2025-04-28T13:35:03+00:00,LONG,3296.7722848101484,3284.7566044799996,3308.7879651402973,3308.7879651402973,win,0.9867672911037172,11.856680330149175,0,sub1,Londres/NY (overlap),13,Lunes,0,55.06063685865629,21.63358072631228,3.687811509026784,0.11183526590668931,3297.5191930221417,3297.539,0.019806977858479513,0.019806977858479513,0.005370930105835748,3302.284,3284.888,17.396000000000186,4.7171608303242705,0.7272361462405242,27,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.8 pts (44.8% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-5.8340492379190465,58,44.827586206896555,-1,"POC~3297.573, zona 3292.861-3300.110 -- nodo en el camino a la salida"
2439,2441,2446,2025-04-28T15:45:03+00:00,SHORT,3325.3018124498076,3336.17744176,3314.426183139615,3336.17744176,loss,-1.0146198436398195,-11.034629310192031,0,sub1,Londres/NY (overlap),15,Lunes,0,61.63916296114981,36.28938985064549,5.012657655216818,0.15065653090072845,3325.4337000380283,3327.209,1.775299961971541,1.775299961971541,0.35416341671048196,3336.044,3284.888,51.15599999999995,10.205364802194385,0.8272929861599804,53,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.0 pts (45.8% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-4.968280317585801,59,45.76271186440678,-1,"POC~3296.611, zona 3284.888-3325.387 -- nodo en el camino a la salida"
