cfg_id,ema_periods,periodos_htf_min,buf_bp,rr,full_expectancy_r,full_n_trades,sub1_expectancy_r,sub1_n_trades,sub2_expectancy_r,sub2_n_trades,sub3_expectancy_r,sub3_n_trades,positive_subperiods
cfg_1272,14,200,0.2,2.5,-0.0825778659857643,1755,-0.11009653828787225,609,-0.01550117914542724,531,-0.10874050362300719,627,0
cfg_1275,14,200,0.2,3.0,-0.1032293149985635,1544,-0.14352310721118508,543,-0.04266205146449007,473,-0.11679795274817291,537,0
cfg_1278,14,200,0.7,0.5,0.0157007822655674,4063,-0.004592022531830032,1301,0.013485001476234328,1322,0.03577570243076858,1439,2
cfg_1281,14,200,0.7,1.0,-0.0140977160633675,3327,-0.06214718866004684,1093,0.013218186636095206,1064,0.00679286743946965,1171,2
cfg_1284,14,200,0.7,1.5,-0.0242901662629202,2601,-0.08463622482796586,884,0.03748905420906111,807,-0.019962721791890414,912,1
cfg_1287,14,200,0.7,2.0,-0.0376461431700865,2036,-0.14857248541837925,682,0.07164313802774702,646,-0.02915280584671125,719,1
cfg_1290,14,200,0.7,2.5,-0.0642054413080809,1702,-0.09597722013563488,582,0.001816430253027912,519,-0.08468952299036102,612,1
cfg_1293,14,200,0.7,3.0,-0.1097922784041827,1509,-0.14499673854184014,531,-0.07232350475314946,463,-0.10802221820096536,524,0
cfg_1296,14,200,1.2,0.5,0.0086468147326267,4018,-0.019827496477736406,1285,0.012537083770272187,1312,0.030501638294494416,1420,2
cfg_1299,14,200,1.2,1.0,-0.031655195798988,3242,-0.10109533374453773,1050,-0.002036811949980991,1042,0.005769078022530408,1151,1
cfg_1302,14,200,1.2,1.5,-0.0382801463233776,2530,-0.1161519300014563,869,0.030371395775166336,787,-0.02214925673189083,876,1
cfg_1305,14,200,1.2,2.0,-0.0529875375931628,1988,-0.14975034511116006,668,0.0633883068418264,632,-0.06546381391069003,700,1
cfg_1308,14,200,1.2,2.5,-0.077702292748862,1662,-0.09231933258209132,577,-0.03983783272573334,506,-0.10038543740209842,589,0
cfg_1311,14,200,1.2,3.0,-0.104637434663623,1450,-0.1604237799826761,509,-0.05608496744318489,439,-0.08980924120803976,510,0
cfg_1314,14,200,1.7,0.5,0.0108401037209791,3982,-0.01775479819429345,1279,0.01250737089293796,1292,0.034934502478601616,1410,2
cfg_1317,14,200,1.7,1.0,-0.0333177645516641,3163,-0.09685945537551184,1014,-0.007739744027545844,1027,0.0033599635175943342,1123,1
cfg_1320,14,200,1.7,1.5,-0.0317726063160016,2462,-0.10375623293055929,838,0.02633091841928378,774,-0.013192924384507893,852,1
cfg_1323,14,200,1.7,2.0,-0.0740820699321418,1906,-0.1768861158804726,631,0.04230325367409056,614,-0.08176900620447483,672,1
cfg_1326,14,200,1.7,2.5,-0.0929225731758899,1618,-0.13185788842445798,560,-0.04050076327753383,496,-0.10291622169621657,571,0
cfg_1329,14,200,1.7,3.0,-0.0958744422514509,1413,-0.1488054182149188,495,-0.0795011496024315,429,-0.05442870145206398,496,0
cfg_1332,14,200,2.2,0.5,0.0089256207034145,3931,-0.009772321841184527,1256,0.009749981079685987,1278,0.02467190273149486,1396,2
cfg_1335,14,200,2.2,1.0,-0.0250006029051139,3093,-0.08485603708183133,978,-0.0009320256467595183,1007,0.0077019637461752605,1110,1
cfg_1338,14,200,2.2,1.5,-0.0434035706912817,2353,-0.12238387608241828,784,-0.00951664531686493,740,0.0002309926420535867,832,1
cfg_1341,14,200,2.2,2.0,-0.0673523988714853,1851,-0.13331020417784084,602,0.03200148697635327,600,-0.09543000729615372,660,1
cfg_1344,14,200,2.2,2.5,-0.0910263330914143,1572,-0.12423754088543688,537,-0.044252164349727154,484,-0.10229150169824557,560,0
cfg_1347,14,200,2.2,3.0,-0.0968955075777176,1369,-0.13326025980840597,474,-0.10159041186281514,422,-0.05392558435472301,480,0
cfg_1350,14,200,2.7,0.5,0.0060895790846725,3880,-0.01649731028932782,1246,0.00475348323817359,1253,0.027367655510193867,1380,2
cfg_1353,14,200,2.7,1.0,-0.0255933288955293,3013,-0.09382133630933938,938,-0.00612178787397992,997,0.017541787003294642,1080,1
cfg_1356,14,200,2.7,1.5,-0.0331382972725209,2289,-0.1086958294708233,755,0.007641543029974029,728,-1.1901134434739115e-05,809,1
cfg_1359,14,200,2.7,2.0,-0.0668694518835436,1805,-0.11835986652528896,580,0.0149052381750057,587,-0.09267574591775886,649,1
cfg_1362,14,200,2.7,2.5,-0.1009347553378036,1526,-0.13346945870066537,512,-0.06211993076962113,475,-0.10503582644779258,547,0
cfg_1365,14,200,2.7,3.0,-0.1009931549521302,1329,-0.1146899189494851,452,-0.08590773542960793,415,-0.09804313208109512,469,0
cfg_1368,14,200,3.2,0.5,0.0031676798673691,3832,-0.018616537573310766,1220,-0.0023914446154328214,1248,0.0274204758586926,1363,1
cfg_1371,14,200,3.2,1.0,-0.0182580084007768,2949,-0.07832068268369674,912,0.0019244173677391853,980,0.01666783888755168,1059,2
cfg_1374,14,200,3.2,1.5,-0.0417708104106143,2207,-0.12896393030198866,718,0.002456435336244936,705,-0.002505671964110325,787,1
cfg_1377,14,200,3.2,2.0,-0.0687375614968515,1744,-0.1137831781374101,568,0.015363295679666475,558,-0.10039955645913129,629,1
cfg_1380,14,200,3.2,2.5,-0.0957444423222727,1472,-0.1387175511815391,496,-0.04013336036882022,456,-0.10433237748766187,528,0
cfg_1383,14,200,3.2,3.0,-0.0906450029789934,1292,-0.09740338455554208,438,-0.06579166726203575,398,-0.10260200024011393,463,0
cfg_1386,14,350,0.2,0.5,0.0087499758070449,3444,-0.022013128601583103,1132,0.01691135732107445,1081,0.029525944187125484,1230,2
cfg_1389,14,350,0.2,1.0,-0.0259851151480726,3100,-0.08308816777822295,1022,0.023100270176090013,987,-0.014263142563000568,1094,1
cfg_1392,14,350,0.2,1.5,-0.0226655203345952,2623,-0.0880174242889745,874,0.03736500505125984,835,-0.010262739324771102,917,1
cfg_1395,14,350,0.2,2.0,-0.0358404242845142,2137,-0.1559655845028651,718,0.03265019079682875,699,0.023591210165851098,730,2
cfg_1398,14,350,0.2,2.5,-0.0709331908450129,1766,-0.11274559414778977,609,-0.03526353331458993,565,-0.05669988694210127,603,0
cfg_1401,14,350,0.2,3.0,-0.0805577214714295,1526,-0.12149615962043167,545,-0.04323347218918572,492,-0.07601107756545114,499,0
cfg_1404,14,350,0.7,0.5,0.0081686736144474,3419,-0.0190003676246398,1122,0.008802641567983776,1079,0.03228509360252973,1217,2
cfg_1407,14,350,0.7,1.0,-0.0281925977305329,3039,-0.08168872858005326,997,0.00916237658772266,972,-0.008609270859290077,1072,1
cfg_1410,14,350,0.7,1.5,-0.0204461311642393,2564,-0.08725388166561361,849,0.03395052903836791,831,-0.0025194463657043685,887,1
cfg_1413,14,350,0.7,2.0,-0.0398532877590073,2072,-0.16290169052219347,694,0.025244230532151184,690,0.02110115224434791,698,2
cfg_1416,14,350,0.7,2.5,-0.0666971161329997,1713,-0.11371012771244195,584,-0.025891215008210518,553,-0.052797605196412176,587,0
cfg_1419,14,350,0.7,3.0,-0.0924509958690994,1479,-0.12825943386389366,528,-0.07072627449801823,477,-0.07793300355158522,484,0
cfg_1422,14,350,1.2,0.5,0.0020705458870523,3389,-0.030349447705737165,1108,0.01083090927415219,1078,0.02371737723067148,1202,2
cfg_1425,14,350,1.2,1.0,-0.0429657721670032,2962,-0.12010690881808392,952,-0.006207323431614581,962,-0.0028925509566822783,1050,0
cfg_1428,14,350,1.2,1.5,-0.0330399629016767,2502,-0.11423650675970494,837,0.0293482500547631,814,-0.00773642007539725,854,1
cfg_1431,14,350,1.2,2.0,-0.0407967382285945,2025,-0.14951641521093975,675,0.02082313856348368,676,0.007012695051894999,685,2
cfg_1434,14,350,1.2,2.5,-0.0822110603352744,1662,-0.1251830867643326,581,-0.0365055611314968,531,-0.08558388899389646,560,0
cfg_1437,14,350,1.2,3.0,-0.0940801189619433,1423,-0.1446099486444955,507,-0.06386733173553864,453,-0.06792537373039996,471,0
cfg_1440,14,350,1.7,0.5,0.0018666714886296,3365,-0.02051239953116441,1102,0.0035197834405927045,1062,0.02057624146553483,1200,2
cfg_1443,14,350,1.7,1.0,-0.0378490109994742,2916,-0.10853497272350666,935,-0.0021124229913437823,955,-0.0009264529860272585,1028,0
cfg_1446,14,350,1.7,1.5,-0.0252543371297898,2438,-0.11623897830243367,818,0.028437347193995915,794,0.018425796144206183,829,2
cfg_1449,14,350,1.7,2.0,-0.0573892521403076,1948,-0.16522193718168535,640,0.010523509748582143,660,-0.017264806022167636,658,1
cfg_1452,14,350,1.7,2.5,-0.0881845826803516,1624,-0.1546411577088298,565,-0.032489580821931464,522,-0.07549632448131036,546,0
cfg_1455,14,350,1.7,3.0,-0.0844847616612331,1394,-0.13009805029033256,496,-0.07305818905344474,441,-0.04380285237481259,464,0
cfg_1458,14,350,2.2,0.5,0.0043927873613673,3341,-0.01275383451689748,1090,0.011918825744640668,1060,0.013013295927211746,1190,2
cfg_1461,14,350,2.2,1.0,-0.0398916604971043,2859,-0.11223386040096478,904,-0.008653418220562772,948,0.00048456386960552195,1010,1
cfg_1464,14,350,2.2,1.5,-0.0377918661039626,2344,-0.1306316906962004,770,0.00468838295687547,769,0.014406599096080963,809,2
cfg_1467,14,350,2.2,2.0,-0.0593916864545955,1895,-0.15530458962061344,617,0.016292128314112274,642,-0.039510634958982487,646,1
cfg_1470,14,350,2.2,2.5,-0.0989964887161538,1592,-0.16888071112574904,551,-0.03600167701059286,510,-0.08982847578809627,540,0
cfg_1473,14,350,2.2,3.0,-0.0909761302042504,1354,-0.11984070049841843,478,-0.11989911885829085,433,-0.029468026907363387,450,0
cfg_1476,14,350,2.7,0.5,0.001060225776677,3309,-0.020995921440855266,1083,0.008935957263584905,1049,0.013956895646633324,1176,2
cfg_1479,14,350,2.7,1.0,-0.0406776293840818,2800,-0.11902618497622348,873,-0.012212823020558471,940,0.0064389864523432885,990,1
cfg_1482,14,350,2.7,1.5,-0.0371522855989884,2297,-0.13711567380821438,749,0.000784855707845237,760,0.025300539924641773,792,2
cfg_1485,14,350,2.7,2.0,-0.0469428416904672,1848,-0.13329628055645118,596,0.022505473984245808,627,-0.031082421201847364,635,1
cfg_1488,14,350,2.7,2.5,-0.1009253539870987,1540,-0.1600201679089146,526,-0.048993770684436944,499,-0.09371519186457793,524,0
cfg_1491,14,350,2.7,3.0,-0.0952967347967912,1323,-0.09819900625331293,459,-0.10478176976939672,426,-0.07791701068282027,444,0
cfg_1494,14,350,3.2,0.5,0.0006876191655449,3289,-0.02469674809782832,1068,0.004829142759156063,1048,0.019723225639255708,1172,2
cfg_1497,14,350,3.2,1.0,-0.03808807852126,2749,-0.11777891977179547,858,-0.009567334091454285,926,0.010430136369221117,968,1
cfg_1500,14,350,3.2,1.5,-0.0515754582906594,2215,-0.15969120126462574,715,-0.017881612989766777,737,0.02138914995873772,767,1
cfg_1503,14,350,3.2,2.0,-0.0706983397545291,1776,-0.13664846441990416,579,-0.003463626091662808,596,-0.06985286590432163,611,0
cfg_1506,14,350,3.2,2.5,-0.1076869956970857,1479,-0.1778976485069783,497,-0.05562330635688018,483,-0.09108582220235595,508,0
cfg_1509,14,350,3.2,3.0,-0.0857224942405091,1287,-0.07850632642477924,444,-0.11463183742989766,413,-0.060409936519470145,436,0
cfg_1512,14,500,0.2,0.5,0.007765193146154,2830,0.0009203839622833505,911,-0.0035116394374535924,889,0.023132346412664515,1029,2
cfg_1515,14,500,0.2,1.0,-0.0267094658456575,2670,-0.08313741961644561,895,0.02653322809217393,821,-0.0174619731659914,954,1
cfg_1518,14,500,0.2,1.5,-0.0046025599893836,2391,-0.0922682934908649,823,0.0976961479500574,719,-0.004556329739022607,850,1
cfg_1521,14,500,0.2,2.0,-0.0370240683544418,1987,-0.15014618302861416,683,0.06994177509521296,617,-0.012194481366284789,696,1
cfg_1524,14,500,0.2,2.5,-0.0800803171978599,1692,-0.09623986510572412,586,-0.03247676194748594,516,-0.09802895555154295,600,0
cfg_1527,14,500,0.2,3.0,-0.0901315394758594,1475,-0.12548731578636427,524,-0.0464378595266352,451,-0.09184335573662095,508,0
cfg_1530,14,500,0.7,0.5,0.0018820052435795,2812,-0.001790631139598338,911,-0.0176334850719031,883,0.021667386911285398,1017,1
cfg_1533,14,500,0.7,1.0,-0.024913669284035,2637,-0.07998260735860581,886,0.024889598447981418,815,-0.013983423126660056,936,1
cfg_1536,14,500,0.7,1.5,-0.016982056394919,2344,-0.10227069087375759,801,0.06903718182978498,713,-0.0068209281456019545,831,1
cfg_1539,14,500,0.7,2.0,-0.0465772771605465,1935,-0.15658762468809,662,0.05535935934865228,609,-0.025972942436391908,673,1
cfg_1542,14,500,0.7,2.5,-0.0658446435896865,1643,-0.08018087211200162,562,-0.033065162614531955,506,-0.07320341334743993,585,0
cfg_1545,14,500,0.7,3.0,-0.1015967166323593,1439,-0.12140803357032572,509,-0.07314037048644323,443,-0.1058009598624746,495,0
cfg_1548,14,500,1.2,0.5,-0.0038754037188838,2799,-0.00444952163613994,906,-0.023627214906747105,883,0.013465393251362277,1009,1
cfg_1551,14,500,1.2,1.0,-0.0338345750130962,2592,-0.10375411370410444,857,0.011039540487789237,811,-0.006176978379165382,924,1
cfg_1554,14,500,1.2,1.5,-0.021368631196248,2297,-0.10177162019967625,785,0.06294664805127362,706,-0.015102215264270262,807,1
cfg_1557,14,500,1.2,2.0,-0.0530848974119774,1895,-0.14993214004163521,645,0.041959666018805596,600,-0.04161499797420319,660,1
cfg_1560,14,500,1.2,2.5,-0.0920150155265186,1590,-0.08876532945584269,553,-0.08033073825520425,491,-0.10838320387904067,555,0
cfg_1563,14,500,1.2,3.0,-0.1188235784106013,1388,-0.17601451040663205,486,-0.07738536368445677,424,-0.09462789864833612,485,0
cfg_1566,14,500,1.7,0.5,-0.0132680644718635,2780,-0.01163087932798912,904,-0.03292489887320372,868,0.0017392191910478997,1007,1
cfg_1569,14,500,1.7,1.0,-0.0351965315587245,2559,-0.10163737800707474,840,0.01195946433947511,807,-0.011313536268158198,912,1
cfg_1572,14,500,1.7,1.5,-0.0130214464488151,2235,-0.0962172870653199,756,0.06762793486625827,692,-0.0021729136369835838,788,1
cfg_1575,14,500,1.7,2.0,-0.0648744058734232,1824,-0.15661174051986684,610,0.04708283679775451,589,-0.07549446560261298,634,1
cfg_1578,14,500,1.7,2.5,-0.0922045723330178,1549,-0.12125922532349988,531,-0.05299421294486905,481,-0.0995568932581987,545,0
cfg_1581,14,500,1.7,3.0,-0.1081961028250935,1357,-0.15376283261001866,471,-0.07324688233103023,414,-0.08856398821311522,478,0
cfg_1584,14,500,2.2,0.5,-0.0111122010999786,2765,-0.0005510539095342855,894,-0.027152429851420277,868,-0.007108273037144183,1002,0
cfg_1587,14,500,2.2,1.0,-0.032743681815926,2515,-0.09473006516377135,816,0.01288332495847167,799,-0.013722716661099706,901,1
cfg_1590,14,500,2.2,1.5,-0.0262550246393705,2167,-0.10290740565455729,725,0.034110099237111856,674,-0.006383791916839382,770,1
cfg_1593,14,500,2.2,2.0,-0.0599969037552651,1773,-0.11449333635694944,583,0.024173957367607288,579,-0.08215167679494542,620,1
cfg_1596,14,500,2.2,2.5,-0.0943478436877988,1513,-0.12732092872365885,516,-0.04983703988378231,469,-0.10255340267279574,536,0
cfg_1599,14,500,2.2,3.0,-0.1204854762584963,1324,-0.14282790852180316,457,-0.1004409921505664,409,-0.11079515750363436,464,0
cfg_1602,14,500,2.7,0.5,-0.009493081206288,2741,-0.007694528479029304,894,-0.022073420711929293,855,-0.0007352109626537733,991,0
cfg_1605,14,500,2.7,1.0,-0.032204366681059,2472,-0.09604245580825119,799,0.011237776066583601,791,-0.009942443236751846,883,1
cfg_1608,14,500,2.7,1.5,-0.0203831973399926,2127,-0.09201154028925533,702,0.035652159237891695,671,-0.003059193141810644,756,1
cfg_1611,14,500,2.7,2.0,-0.057059028613823,1729,-0.10737227712368713,560,0.011501378871582854,566,-0.06916715934753424,612,1
cfg_1614,14,500,2.7,2.5,-0.0995806616673012,1474,-0.14248899040660354,498,-0.05509388392944596,461,-0.09705824941997002,522,0
cfg_1617,14,500,2.7,3.0,-0.1170393331009816,1285,-0.12617637356941144,436,-0.0896322312670783,400,-0.12692846034416366,455,0
cfg_1620,14,500,3.2,0.5,-0.0102744646255252,2722,-0.015638643135025873,886,-0.017515475355101676,853,0.00037505210864614635,982,1
cfg_1623,14,500,3.2,1.0,-0.0259411995881697,2433,-0.09155074856294697,790,0.026295740439797016,780,-0.009627889722405004,864,1
cfg_1626,14,500,3.2,1.5,-0.0298780064926732,2056,-0.11150558988402186,677,0.012659357535152039,645,0.008528764368995993,736,2
cfg_1629,14,500,3.2,2.0,-0.0621446262677319,1680,-0.10207105903236212,551,-0.0014309522721210016,538,-0.0744496065432912,600,0
cfg_1632,14,500,3.2,2.5,-0.1030776165846582,1415,-0.14821258972347992,478,-0.047742999421414585,442,-0.10783415194615686,502,0
cfg_1635,14,500,3.2,3.0,-0.0978311360154634,1253,-0.09650412751995435,425,-0.07387211541302358,385,-0.11433427522885184,449,0
cfg_1638,14,650,0.2,0.5,-0.0043484745766959,2774,-0.030035468040536906,895,0.025194827033449725,887,-0.008056938419141683,991,1
cfg_1641,14,650,0.2,1.0,-0.0461992722181804,2615,-0.08770028669221976,853,0.005368617990752962,835,-0.055552093023306943,926,1
cfg_1644,14,650,0.2,1.5,-0.0252932004724945,2308,-0.08553283122125917,779,0.05963794563768735,718,-0.04576466285720246,811,1
cfg_1647,14,650,0.2,2.0,-0.034701786576868,1933,-0.11792400371397689,659,0.07536604247682671,616,-0.04669758849004291,665,1
cfg_1650,14,650,0.2,2.5,-0.0595216180547337,1646,-0.10515115500399635,567,0.0018019418411569332,509,-0.0643435809102089,578,1
cfg_1653,14,650,0.2,3.0,-0.085668676446483,1426,-0.14489147058304552,502,-0.04757337478503746,443,-0.0650640827577511,488,0
cfg_1656,14,650,0.7,0.5,-0.008332540549589,2758,-0.029700214290959207,891,0.010870038551915536,880,-0.006634876644042034,986,1
cfg_1659,14,650,0.7,1.0,-0.0438456441267263,2577,-0.08276538910451163,844,0.005332466488498877,824,-0.05340119762082287,908,1
cfg_1662,14,650,0.7,1.5,-0.0313073509403134,2263,-0.09435632054921532,759,0.05062592114689903,713,-0.04788031165234796,791,1
cfg_1665,14,650,0.7,2.0,-0.039093474942067,1890,-0.13183707200437994,641,0.06409541421665761,609,-0.04120703350190004,647,1
cfg_1668,14,650,0.7,2.5,-0.0554791753352873,1605,-0.12076910975363599,547,0.008951636773299194,499,-0.04467712911099532,567,1
cfg_1671,14,650,0.7,3.0,-0.1021953016239999,1384,-0.15992208239282005,484,-0.07697786398173469,436,-0.07183169213970905,471,0
cfg_1674,14,650,1.2,0.5,-0.0177697511433272,2740,-0.04313615695074056,888,0.004443114243510254,879,-0.015174864964721676,972,1
cfg_1677,14,650,1.2,1.0,-0.05831825674679,2532,-0.11357470183474702,819,-0.00963792815195427,815,-0.0532324352302972,897,0
cfg_1680,14,650,1.2,1.5,-0.04072641144717,2219,-0.11043229157486165,744,0.041225406216701344,701,-0.05122889520477181,774,1
cfg_1683,14,650,1.2,2.0,-0.0497370356182487,1846,-0.14436339479579335,621,0.05413610541543141,601,-0.053878359241357955,632,1
cfg_1686,14,650,1.2,2.5,-0.0793333223906087,1540,-0.10808671628453963,529,-0.03292290883920424,478,-0.09830868814792877,540,0
cfg_1689,14,650,1.2,3.0,-0.1032742918825516,1339,-0.18035869701673313,468,-0.08366637520170905,418,-0.0462166774093487,459,0
cfg_1692,14,650,1.7,0.5,-0.0159117703573818,2724,-0.03766701661558445,876,0.0019383184803376929,876,-0.012881086039997913,971,1
cfg_1695,14,650,1.7,1.0,-0.0453240618496674,2500,-0.0817507381706219,805,-0.001613872093576235,813,-0.051249652715717256,881,0
cfg_1698,14,650,1.7,1.5,-0.0299141721198052,2179,-0.10479625576342527,726,0.05459995155118024,695,-0.039032992025973635,758,1
cfg_1701,14,650,1.7,2.0,-0.0624259831008616,1785,-0.14598569177481344,596,0.03995751183490841,584,-0.07523529358019619,612,1
cfg_1704,14,650,1.7,2.5,-0.0949958714291426,1502,-0.15487589544879066,514,-0.024194248945971393,467,-0.10349776702719038,527,0
cfg_1707,14,650,1.7,3.0,-0.0997817326982502,1306,-0.17547504197468136,453,-0.08709965337079306,407,-0.03685421126397065,451,0
cfg_1710,14,650,2.2,0.5,-0.0162990204608355,2700,-0.034704853438850006,862,0.00466051707241422,870,-0.01924550409018108,967,1
cfg_1713,14,650,2.2,1.0,-0.0500352599115051,2463,-0.08813133070928113,783,-0.005842749785976449,809,-0.05684431819386938,871,0
cfg_1716,14,650,2.2,1.5,-0.0437578406846471,2107,-0.11445677155172033,693,0.022128106314405305,674,-0.04240286493919035,741,1
cfg_1719,14,650,2.2,2.0,-0.0794513238657545,1740,-0.1592528806938104,572,0.026007255925787478,572,-0.09999174828767828,603,1
cfg_1722,14,650,2.2,2.5,-0.1007862186291567,1464,-0.15336109279104568,498,-0.04002564337228626,457,-0.10802093810722121,515,0
cfg_1725,14,650,2.2,3.0,-0.1093263262191807,1273,-0.17435511946306753,439,-0.10951196001603526,404,-0.045091941416849204,435,0
cfg_1728,14,650,2.7,0.5,-0.0164405720620567,2673,-0.04843617794603907,856,0.006385575053810976,856,-0.0087665893478199,960,1
cfg_1731,14,650,2.7,1.0,-0.0502807662356477,2420,-0.10215235624710935,760,0.0009739795014659842,802,-0.05225214883849059,858,1
cfg_1734,14,650,2.7,1.5,-0.0393092461249915,2072,-0.11705028718388268,677,0.036811163957796156,665,-0.04145150974431137,731,1
cfg_1737,14,650,2.7,2.0,-0.07760403261485,1697,-0.14225214070245584,555,0.008097856478012208,556,-0.0935850727879136,593,1
cfg_1740,14,650,2.7,2.5,-0.1155142775930613,1424,-0.18265819331564506,483,-0.05413146810769558,453,-0.11027510489476748,494,0
cfg_1743,14,650,2.7,3.0,-0.1082636821052076,1238,-0.1501070880494578,423,-0.10328194536984026,397,-0.07267997643163251,423,0
cfg_1746,14,650,3.2,0.5,-0.0139160059533569,2650,-0.047951265109950736,843,0.007751956210211258,851,-0.003684273102900578,955,1
cfg_1749,14,650,3.2,1.0,-0.0472168667575028,2382,-0.1063285506741127,747,0.015600911015882079,793,-0.053944981060414544,842,1
cfg_1752,14,650,3.2,1.5,-0.049677990729381,2014,-0.13828455898700281,658,0.014998369384290304,643,-0.03124770624237386,714,1
cfg_1755,14,650,3.2,2.0,-0.0834514876721156,1645,-0.13643508393651113,542,-0.012772548113561254,535,-0.09518513344480856,575,0
cfg_1758,14,650,3.2,2.5,-0.1085132724207585,1367,-0.18310583416295506,459,-0.04539243253173833,437,-0.09889002799661673,477,0
cfg_1761,14,650,3.2,3.0,-0.0997645466487728,1204,-0.125485754240553,410,-0.09993816704251732,387,-0.07570147930102536,412,0
cfg_1764,14,800,0.2,0.5,0.0175303910196301,2407,-0.009192030305176886,792,0.030732086051613657,761,0.030546153634686622,854,2
cfg_1767,14,800,0.2,1.0,-0.0316970412014077,2364,-0.09186182172502115,786,0.034922165152438574,728,-0.029573355255328365,851,1
cfg_1770,14,800,0.2,1.5,-0.0286055174371017,2164,-0.1072739715284084,746,0.04840202277758797,659,-0.016229374335129703,760,1
cfg_1773,14,800,0.2,2.0,-0.0667877633279003,1848,-0.16996862558588066,644,0.05876434649497982,579,-0.06518688249324324,633,1
cfg_1776,14,800,0.2,2.5,-0.0933580726175567,1584,-0.1585134379525574,566,-0.023768532024974667,484,-0.07751584466574576,543,0
cfg_1779,14,800,0.2,3.0,-0.101250739088899,1374,-0.1888499669787685,495,-0.025782621600832147,426,-0.07606424546130107,461,0
cfg_1782,14,800,0.7,0.5,0.0150375108088921,2392,-0.014804791981614688,790,0.02404636883793127,758,0.034877037603819876,844,2
cfg_1785,14,800,0.7,1.0,-0.0392835093464308,2339,-0.10001815921581639,780,0.030258735885931195,722,-0.03905909626808539,838,1
cfg_1788,14,800,0.7,1.5,-0.0288669664427826,2120,-0.11551986533774143,727,0.04512423570507991,659,-0.00749586657480197,735,1
cfg_1791,14,800,0.7,2.0,-0.074297323850808,1805,-0.19530923268727826,629,0.04627136699582903,572,-0.05553060462514614,612,1
cfg_1794,14,800,0.7,2.5,-0.0824350977405198,1545,-0.16188183228126007,549,-0.012634053556366091,472,-0.05238297537096837,533,0
cfg_1797,14,800,0.7,3.0,-0.0959296181900982,1346,-0.1683216370416367,484,-0.03225694450222577,417,-0.07632256293403748,453,0
cfg_1800,14,800,1.2,0.5,0.0096907109962656,2379,-0.016637374808460243,783,0.020989439334688244,758,0.024068241562562088,838,2
cfg_1803,14,800,1.2,1.0,-0.0484446864308548,2300,-0.13380655994029256,759,0.016032503626733714,717,-0.022270601840979218,825,1
cfg_1806,14,800,1.2,1.5,-0.0365807144099956,2077,-0.1191963670450071,710,0.03815479838657179,652,-0.020642153587707292,716,1
cfg_1809,14,800,1.2,2.0,-0.081940331520527,1771,-0.1861173362055297,613,0.038707607332616814,565,-0.08348651064234736,602,1
cfg_1812,14,800,1.2,2.5,-0.0920962296987868,1495,-0.13559163494969098,530,-0.0577366951658551,458,-0.07906319627287471,515,0
cfg_1815,14,800,1.2,3.0,-0.0931135405469592,1300,-0.17272872468500006,464,-0.03247212576391508,397,-0.061282266366299284,446,0
cfg_1818,14,800,1.7,0.5,0.0091726086953993,2356,-0.014369464084302678,777,0.018669263687102304,739,0.02259860009006857,840,2
cfg_1821,14,800,1.7,1.0,-0.0444318746318032,2273,-0.12081434390359762,745,0.017137438193809456,713,-0.024779294664247328,816,1
cfg_1824,14,800,1.7,1.5,-0.0362014944289494,2033,-0.12553796075098636,691,0.038211402069632104,643,-0.014245571503971263,700,1
cfg_1827,14,800,1.7,2.0,-0.0916356579131081,1711,-0.18661497669160537,586,0.02639998415649733,552,-0.10034913905121366,581,1
cfg_1830,14,800,1.7,2.5,-0.1050180363957638,1459,-0.1695799657187447,511,-0.04216808396352649,451,-0.0948899098628401,504,0
cfg_1833,14,800,1.7,3.0,-0.0839481994258913,1268,-0.15665338283838307,448,-0.03771262856654015,387,-0.04539588241876965,439,0
cfg_1836,14,800,2.2,0.5,0.007075743896043,2350,-0.011596965180367536,773,0.017522524992781428,736,0.015100686985425172,841,2
cfg_1839,14,800,2.2,1.0,-0.0437561347120603,2243,-0.12463916866911531,725,0.022000191562679888,710,-0.02523506876008192,809,1
cfg_1842,14,800,2.2,1.5,-0.047804840537923,1970,-0.1421093486200749,663,0.016498369415814264,623,-0.014393681438701006,686,1
cfg_1845,14,800,2.2,2.0,-0.0973954866791734,1675,-0.19662042390759402,569,0.018610741261870213,542,-0.10074344541253921,572,1
cfg_1848,14,800,2.2,2.5,-0.1040715449978978,1425,-0.1649570054531758,497,-0.036290449846259565,438,-0.10197182521489194,497,0
cfg_1851,14,800,2.2,3.0,-0.0907379590446437,1240,-0.14969704421615398,436,-0.06344026019498616,385,-0.04955661238023725,425,0
cfg_1854,14,800,2.7,0.5,0.0066952270836104,2340,-0.02526116243231481,774,0.019156638449879613,731,0.02541245505148278,835,2
cfg_1857,14,800,2.7,1.0,-0.0443630651996772,2208,-0.12832231358729207,709,0.021405704587368006,705,-0.023996498254546732,795,1
cfg_1860,14,800,2.7,1.5,-0.0462971174838615,1946,-0.1430801913652307,648,0.030600643801878817,622,-0.023656369869133907,678,1
cfg_1863,14,800,2.7,2.0,-0.0836187909745732,1636,-0.1686606663835389,548,0.02179329930314618,529,-0.09199940485965596,567,1
cfg_1866,14,800,2.7,2.5,-0.0973371856300119,1386,-0.1752524088894873,475,-0.01881723207032743,434,-0.09036792346244643,484,0
